Timestamp,Source IP Address,Destination IP Address,Attack Type,Severity Level
2026-09-20T11:50:54Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T11:50:56Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T11:50:58Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T11:51:00Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T11:51:02Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T11:51:04Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T11:51:06Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T11:51:08Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T11:51:10Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T11:51:12Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T11:51:14Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T11:51:16Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T11:51:18Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T11:51:20Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T11:51:22Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T11:51:24Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T11:51:26Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T11:51:28Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T11:51:30Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T11:51:32Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T11:51:34Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T11:51:36Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T11:51:38Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T11:51:40Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T11:51:42Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T11:51:44Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T11:51:46Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T11:51:48Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T11:51:50Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T11:51:52Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T11:51:54Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T11:51:56Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T11:51:58Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T11:52:00Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T11:52:02Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T11:52:04Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T11:52:06Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T11:52:08Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T11:52:10Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T11:52:12Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T11:52:14Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T11:52:16Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T11:52:18Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T11:52:20Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T11:52:22Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T11:52:24Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T11:52:26Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T11:52:28Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T11:52:30Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T11:52:32Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T11:52:34Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T11:52:36Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T11:52:38Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T11:52:40Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T11:52:42Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T11:52:44Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T11:52:46Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T11:52:48Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T11:52:50Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T11:52:52Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T11:52:54Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T11:52:56Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T11:52:58Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T11:53:00Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T11:53:02Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T11:53:04Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T11:53:06Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T11:53:08Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T11:53:10Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T11:53:12Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T11:53:14Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T11:53:16Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T11:53:18Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T11:53:20Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T11:53:22Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T11:53:24Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T11:53:26Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T11:53:28Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T11:53:30Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T11:53:32Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T11:53:34Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T11:53:36Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T11:53:38Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T11:53:40Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T11:53:42Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T11:53:44Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T11:53:46Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T11:53:48Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T11:53:50Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T11:53:52Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T11:53:54Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T11:53:56Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T11:53:58Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T11:54:00Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T11:54:02Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T11:54:04Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T11:54:06Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T11:54:08Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T11:54:10Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T11:54:12Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T11:54:14Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T11:54:16Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T11:54:18Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T11:54:20Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T11:54:22Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T11:54:24Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T11:54:26Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T11:54:28Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T11:54:30Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T11:54:32Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T11:54:34Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T11:54:36Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T11:54:38Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T11:54:40Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T11:54:42Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T11:54:44Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T11:54:46Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T11:54:48Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T11:54:50Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T11:54:52Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T11:54:54Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T11:54:56Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T11:54:58Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T11:55:00Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T11:55:02Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T11:55:04Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T11:55:06Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T11:55:08Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T11:55:10Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T11:55:12Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T11:55:14Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T11:55:16Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T11:55:18Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T11:55:20Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T11:55:22Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T11:55:24Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T11:55:26Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T11:55:28Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T11:55:30Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T11:55:32Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T11:55:34Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T11:55:36Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T11:55:38Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T11:55:40Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T11:55:42Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T11:55:44Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T11:55:46Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T11:55:48Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T11:55:50Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T11:55:52Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T11:55:54Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T11:55:56Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T11:55:58Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T11:56:00Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T11:56:02Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T11:56:04Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T11:56:06Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T11:56:08Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T11:56:10Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T11:56:12Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T11:56:14Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T11:56:16Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T11:56:18Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T11:56:20Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T11:56:22Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T11:56:24Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T11:56:26Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T11:56:28Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T11:56:30Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T11:56:32Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T11:56:34Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T11:56:36Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T11:56:38Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T11:56:40Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T11:56:42Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T11:56:44Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T11:56:46Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T11:56:48Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T11:56:50Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T11:56:52Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T11:56:54Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T11:56:56Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T11:56:58Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T11:57:00Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T11:57:02Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T11:57:04Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T11:57:06Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T11:57:08Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T11:57:10Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T11:57:12Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T11:57:14Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T11:57:16Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T11:57:18Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T11:57:20Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T11:57:22Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T11:57:24Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T11:57:26Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T11:57:28Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T11:57:30Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T11:57:32Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T11:57:34Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T11:57:36Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T11:57:38Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T11:57:40Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T11:57:42Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T11:57:44Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T11:57:46Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T11:57:48Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T11:57:50Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T11:57:52Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T11:57:54Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T11:57:56Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T11:57:58Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T11:58:00Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T11:58:02Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T11:58:04Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T11:58:06Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T11:58:08Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T11:58:10Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T11:58:12Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T11:58:14Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T11:58:16Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T11:58:18Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T11:58:20Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T11:58:22Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T11:58:24Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T11:58:26Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T11:58:28Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T11:58:30Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T11:58:32Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T11:58:34Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T11:58:36Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T11:58:38Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T11:58:40Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T11:58:42Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T11:58:44Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T11:58:46Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T11:58:48Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T11:58:50Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T11:58:52Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T11:58:54Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T11:58:56Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T11:58:58Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T11:59:00Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T11:59:02Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T11:59:04Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T11:59:06Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T11:59:08Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T11:59:10Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T11:59:12Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T11:59:14Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T11:59:16Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T11:59:18Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T11:59:20Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T11:59:22Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T11:59:24Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T11:59:26Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T11:59:28Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T11:59:30Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T11:59:32Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T11:59:34Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T11:59:36Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T11:59:38Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T11:59:40Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T11:59:42Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T11:59:44Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T11:59:46Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T11:59:48Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T11:59:50Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T11:59:52Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T11:59:54Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T11:59:56Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T11:59:58Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T12:00:00Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T12:00:02Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T12:00:04Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T12:00:06Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T12:00:08Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T12:00:10Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T12:00:12Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T12:00:14Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T12:00:16Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T12:00:18Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T12:00:20Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T12:00:22Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T12:00:24Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T12:00:26Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T12:00:28Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T12:00:30Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T12:00:32Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T12:00:34Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T12:00:36Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T12:00:38Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T12:00:40Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T12:00:42Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T12:00:44Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T12:00:46Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T12:00:48Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T12:00:50Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T12:00:52Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T12:00:54Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T12:00:56Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
