date,time,devname,devid,level,srcip,srcport,srcintf,dstip,dstport,dstintf,proto,service,action,policyid,sentbyte,rcvdbyte,sentpkt,appcat,crscore,crlevel,utmaction,srccountry,attack,disposition
2022-01-15,13:47:20,GCH-FW-A-01,FG100F98456,alert,89.48.243.167,26026,wan1,10.10.0.133,990,dmz,17,FTPS,accept,21,1146,894,1,Network.Service,10,alert,allow,India,Malware,Logged
2022-01-15,14:10:51,GCH-FW-C-01,FG100F05512,alert,27.214.188.136,0,wan1,10.30.0.113,0,core,1,PING,accept,12,1415,3136,2,Network.Service,51,alert,allow,India,Malware,Ignored
2022-01-15,15:25:00,GCH-FW-B-01,FG100F38570,warning,180.53.183.125,0,wan1,10.20.0.123,0,app,1,PING,deny,12,1155,0,1,unscanned,30,warning,block,India,Malware,Blocked
2022-01-15,15:41:17,GCH-FW-C-01,FG100F05512,alert,99.127.94.207,0,wan1,10.30.0.104,0,core,1,PING,deny,3,909,0,1,unscanned,78,alert,block,India,Intrusion,Blocked
2022-01-15,16:29:35,GCH-FW-A-01,FG100F98456,warning,62.8.27.225,41523,wan1,10.10.0.13,80,dmz,6,HTTP,accept,21,275,2940,1,Network.Service,17,warning,allow,India,DDoS,Logged
2022-01-15,17:55:50,GCH-FW-A-01,FG100F98456,warning,43.62.176.12,0,wan1,10.10.0.122,0,dmz,1,PING,accept,18,465,3712,1,Network.Service,86,warning,allow,India,Intrusion,Ignored
2022-01-15,18:58:10,GCH-FW-B-01,FG100F38570,notice,58.50.185.170,0,wan1,10.20.0.55,0,app,1,PING,accept,12,327,2343,1,Network.Service,46,notice,allow,India,Malware,Logged
2022-01-15,20:05:05,GCH-FW-A-01,FG100F98456,notice,17.29.68.101,26947,wan1,10.10.0.72,53,dmz,6,DNS,accept,12,628,1634,1,Network.Service,18,notice,allow,India,Intrusion,Ignored
2022-01-15,20:19:25,GCH-FW-A-01,FG100F98456,notice,98.2.110.229,0,wan1,10.10.0.48,0,dmz,1,PING,deny,3,375,0,1,unscanned,45,notice,block,India,Intrusion,Blocked
2022-01-16,02:00:21,GCH-FW-C-01,FG100F05512,notice,44.46.20.21,0,wan1,10.30.0.13,0,core,1,PING,accept,7,1114,3890,1,Network.Service,97,notice,allow,India,Intrusion,Logged
2022-01-16,02:01:06,GCH-FW-A-01,FG100F98456,notice,20.233.166.174,0,wan1,10.10.0.58,0,dmz,1,PING,accept,18,1236,3322,2,Network.Service,84,notice,allow,India,DDoS,Logged
2022-01-16,03:01:49,GCH-FW-B-01,FG100F38570,warning,1.219.242.79,6567,wan1,10.20.0.17,8443,app,6,HTTPS-ALT,deny,12,1122,0,1,unscanned,53,warning,block,India,Malware,Blocked
2022-01-16,03:29:17,GCH-FW-C-01,FG100F05512,alert,28.187.218.119,0,wan1,10.30.0.106,0,core,1,PING,deny,21,823,0,1,unscanned,2,alert,block,India,Intrusion,Blocked
2022-01-16,07:21:37,GCH-FW-B-01,FG100F38570,warning,126.242.100.196,10378,wan1,10.20.0.41,53,app,6,DNS,accept,18,548,2831,1,Network.Service,82,warning,allow,India,DDoS,Ignored
2022-01-16,08:18:42,GCH-FW-C-01,FG100F05512,alert,206.61.190.120,0,wan1,10.30.0.5,0,core,1,PING,accept,12,307,2849,1,Network.Service,11,alert,allow,India,Intrusion,Ignored
2022-01-16,09:01:45,GCH-FW-B-01,FG100F38570,warning,195.186.10.13,35443,wan1,10.20.0.32,80,app,6,HTTP,accept,18,71,1339,1,Network.Service,28,warning,allow,India,Intrusion,Logged
2022-01-16,09:27:34,GCH-FW-C-01,FG100F05512,notice,24.206.152.20,58929,wan1,10.30.0.120,80,core,17,HTTP,accept,12,1145,1126,1,Network.Service,66,notice,allow,India,Intrusion,Ignored
2022-01-16,10:25:21,GCH-FW-B-01,FG100F38570,alert,190.246.179.200,27765,wan1,10.20.0.69,53,app,6,DNS,accept,3,69,2447,1,Network.Service,83,alert,allow,India,Malware,Ignored
2022-01-16,10:41:03,GCH-FW-C-01,FG100F05512,notice,183.29.223.239,34531,wan1,10.30.0.116,8443,core,6,HTTPS-ALT,accept,3,1311,1565,2,Network.Service,5,notice,allow,India,Malware,Logged
2022-01-16,11:21:04,GCH-FW-C-01,FG100F05512,notice,54.53.60.172,41291,wan1,10.30.0.113,8443,core,17,HTTPS-ALT,deny,18,1173,0,1,unscanned,51,notice,block,India,Malware,Blocked
2022-01-16,11:40:34,GCH-FW-A-01,FG100F98456,alert,21.184.65.254,38507,wan1,10.10.0.134,53,dmz,17,DNS,accept,3,659,3330,1,Network.Service,69,alert,allow,India,DDoS,Ignored
2022-01-16,14:01:42,GCH-FW-A-01,FG100F98456,notice,134.228.45.203,0,wan1,10.10.0.3,0,dmz,1,PING,accept,21,1061,2218,1,Network.Service,45,notice,allow,India,Malware,Logged
2022-01-16,14:24:27,GCH-FW-C-01,FG100F05512,alert,53.35.169.6,63350,wan1,10.30.0.13,53,core,6,DNS,accept,12,1044,3249,1,Network.Service,47,alert,allow,India,Malware,Logged
2022-01-16,16:31:13,GCH-FW-C-01,FG100F05512,notice,149.254.22.137,11360,wan1,10.30.0.15,53,core,6,DNS,deny,3,102,0,1,unscanned,31,notice,block,India,Malware,Blocked
2022-01-16,17:07:47,GCH-FW-B-01,FG100F38570,warning,142.255.242.116,0,wan1,10.20.0.71,0,app,1,PING,deny,18,652,0,1,unscanned,90,warning,block,India,Intrusion,Blocked
2022-01-16,18:05:20,GCH-FW-B-01,FG100F38570,alert,197.25.144.57,49544,wan1,10.20.0.41,53,app,6,DNS,accept,7,216,3338,1,Network.Service,3,alert,allow,India,Malware,Ignored
2022-01-16,21:26:24,GCH-FW-B-01,FG100F38570,notice,116.99.121.218,5138,wan1,10.20.0.77,53,app,6,DNS,accept,18,79,467,1,Network.Service,76,notice,allow,India,Intrusion,Ignored
2022-01-16,22:06:42,GCH-FW-A-01,FG100F98456,notice,207.130.255.176,32202,wan1,10.10.0.102,53,dmz,6,DNS,accept,3,171,3335,1,Network.Service,75,notice,allow,India,Malware,Logged
2022-01-17,01:50:58,GCH-FW-C-01,FG100F05512,alert,63.27.86.175,42731,wan1,10.30.0.89,53,core,6,DNS,accept,3,1015,707,1,Network.Service,25,alert,allow,India,Malware,Ignored
2022-01-17,02:07:16,GCH-FW-C-01,FG100F05512,warning,79.251.146.151,8444,wan1,10.30.0.88,8080,core,6,HTTP-ALT,deny,3,848,0,1,unscanned,20,warning,block,India,DDoS,Blocked
2022-01-17,03:44:36,GCH-FW-B-01,FG100F38570,notice,206.169.198.126,4995,wan1,10.20.0.107,53,app,6,DNS,deny,7,522,0,1,unscanned,75,notice,block,India,Malware,Blocked
2022-01-17,05:44:01,GCH-FW-B-01,FG100F38570,notice,185.182.168.118,20489,wan1,10.20.0.74,990,app,6,FTPS,accept,7,1430,1652,2,Network.Service,64,notice,allow,India,Intrusion,Ignored
2022-01-17,06:49:40,GCH-FW-B-01,FG100F38570,alert,70.157.21.167,10866,wan1,10.20.0.132,8080,app,17,HTTP-ALT,accept,21,776,3048,1,Network.Service,62,alert,allow,India,Malware,Ignored
2022-01-17,06:59:55,GCH-FW-B-01,FG100F38570,warning,112.71.190.112,0,wan1,10.20.0.68,0,app,1,PING,accept,12,837,233,1,Network.Service,79,warning,allow,India,Intrusion,Logged
2022-01-17,08:06:06,GCH-FW-B-01,FG100F38570,alert,86.158.53.230,0,wan1,10.20.0.128,0,app,1,PING,deny,21,1452,0,2,unscanned,57,alert,block,India,Intrusion,Blocked
2022-01-17,10:08:34,GCH-FW-C-01,FG100F05512,warning,130.52.127.6,51946,wan1,10.30.0.15,8080,core,17,HTTP-ALT,accept,3,910,504,1,Network.Service,81,warning,allow,India,Intrusion,Ignored
2022-01-17,10:23:31,GCH-FW-B-01,FG100F38570,notice,89.147.95.188,58459,wan1,10.20.0.29,53,app,17,DNS,accept,3,1448,1336,2,Network.Service,8,notice,allow,India,Malware,Ignored
2022-01-17,14:16:46,GCH-FW-C-01,FG100F05512,warning,56.42.29.51,28081,wan1,10.30.0.90,2121,core,6,FTP,accept,18,417,603,1,Network.Service,6,warning,allow,India,DDoS,Logged
2022-01-17,14:46:56,GCH-FW-A-01,FG100F98456,notice,12.99.225.245,45481,wan1,10.10.0.90,8080,dmz,6,HTTP-ALT,deny,7,983,0,1,unscanned,22,notice,block,India,Intrusion,Blocked
2022-01-17,14:52:18,GCH-FW-C-01,FG100F05512,notice,197.173.205.86,24197,wan1,10.30.0.4,53,core,17,DNS,accept,21,247,717,1,Network.Service,57,notice,allow,India,Intrusion,Logged
2022-01-17,19:16:17,GCH-FW-C-01,FG100F05512,warning,32.161.136.225,0,wan1,10.30.0.59,0,core,1,PING,accept,21,1353,2841,2,Network.Service,47,warning,allow,India,DDoS,Logged
2022-01-17,20:18:58,GCH-FW-C-01,FG100F05512,alert,61.123.58.85,0,wan1,10.30.0.99,0,core,1,PING,deny,3,1219,0,2,unscanned,75,alert,block,India,Intrusion,Blocked
2022-01-17,20:59:52,GCH-FW-C-01,FG100F05512,alert,22.154.234.58,0,wan1,10.30.0.116,0,core,1,PING,accept,18,1182,3689,1,Network.Service,87,alert,allow,India,Intrusion,Ignored
2022-01-18,00:11:00,GCH-FW-C-01,FG100F05512,warning,160.174.95.202,1770,wan1,10.30.0.105,53,core,17,DNS,accept,7,425,3495,1,Network.Service,80,warning,allow,India,DDoS,Logged
2022-01-18,00:23:07,GCH-FW-B-01,FG100F38570,alert,111.37.129.58,0,wan1,10.20.0.78,0,app,1,PING,accept,21,1188,1761,1,Network.Service,64,alert,allow,India,Intrusion,Logged
2022-01-18,01:37:14,GCH-FW-B-01,FG100F38570,warning,153.109.128.212,0,wan1,10.20.0.60,0,app,1,PING,accept,3,1254,851,2,Network.Service,50,warning,allow,India,Malware,Ignored
2022-01-18,02:53:46,GCH-FW-C-01,FG100F05512,alert,15.88.53.49,1989,wan1,10.30.0.50,21,core,6,FTP,accept,12,1428,822,2,Network.Service,92,alert,allow,India,Intrusion,Logged
2022-01-18,03:44:33,GCH-FW-B-01,FG100F38570,warning,73.100.233.226,0,wan1,10.20.0.125,0,app,1,PING,deny,7,64,0,1,unscanned,73,warning,block,India,DDoS,Blocked
2022-01-18,06:57:40,GCH-FW-A-01,FG100F98456,notice,121.170.78.126,0,wan1,10.10.0.15,0,dmz,1,PING,accept,7,734,923,1,Network.Service,80,notice,allow,India,Intrusion,Ignored
2022-01-18,07:02:13,GCH-FW-B-01,FG100F38570,warning,33.111.67.177,40573,wan1,10.20.0.69,53,app,6,DNS,accept,7,439,3057,1,Network.Service,62,warning,allow,India,DDoS,Ignored
2022-01-18,14:13:36,GCH-FW-C-01,FG100F05512,notice,205.152.225.28,42781,wan1,10.30.0.70,8080,core,17,HTTP-ALT,accept,12,688,2914,1,Network.Service,14,notice,allow,India,DDoS,Ignored
2022-01-18,17:14:30,GCH-FW-B-01,FG100F38570,notice,46.185.25.98,52591,wan1,10.20.0.101,53,app,17,DNS,deny,7,846,0,1,unscanned,10,notice,block,India,Intrusion,Blocked
2022-01-18,22:09:21,GCH-FW-C-01,FG100F05512,alert,203.238.227.170,0,wan1,10.30.0.100,0,core,1,PING,accept,21,198,1910,1,Network.Service,15,alert,allow,India,Intrusion,Logged
2022-01-18,22:47:33,GCH-FW-B-01,FG100F38570,warning,99.17.69.53,0,wan1,10.20.0.24,0,app,1,PING,deny,18,608,0,1,unscanned,24,warning,block,India,DDoS,Blocked
2022-01-19,00:54:55,GCH-FW-B-01,FG100F38570,warning,188.40.91.10,0,wan1,10.20.0.11,0,app,1,PING,accept,18,353,534,1,Network.Service,72,warning,allow,India,Malware,Ignored
2022-01-19,01:00:29,GCH-FW-C-01,FG100F05512,notice,179.49.217.157,60343,wan1,10.30.0.111,21,core,6,FTP,accept,21,1026,2188,1,Network.Service,6,notice,allow,India,Malware,Ignored
2022-01-19,03:16:36,GCH-FW-C-01,FG100F05512,notice,174.246.17.122,36496,wan1,10.30.0.43,53,core,6,DNS,deny,7,105,0,1,unscanned,88,notice,block,India,DDoS,Blocked
2022-01-19,04:48:59,GCH-FW-A-01,FG100F98456,warning,86.215.212.148,13679,wan1,10.10.0.18,53,dmz,6,DNS,accept,12,482,2876,1,Network.Service,77,warning,allow,India,Intrusion,Logged
2022-01-19,07:26:28,GCH-FW-B-01,FG100F38570,notice,169.245.15.18,26124,wan1,10.20.0.64,21,app,17,FTP,deny,7,1436,0,2,unscanned,46,notice,block,India,DDoS,Blocked
2022-01-19,07:45:04,GCH-FW-A-01,FG100F98456,warning,204.248.125.129,49471,wan1,10.10.0.41,2121,dmz,17,FTP,deny,3,851,0,1,unscanned,71,warning,block,India,DDoS,Blocked
2022-01-19,08:34:35,GCH-FW-B-01,FG100F38570,notice,87.52.157.81,35960,wan1,10.20.0.82,990,app,6,FTPS,accept,3,1083,1412,1,Network.Service,73,notice,allow,India,Malware,Logged
2022-01-19,09:57:02,GCH-FW-A-01,FG100F98456,notice,137.100.176.101,35105,wan1,10.10.0.18,53,dmz,6,DNS,accept,3,489,467,1,Network.Service,93,notice,allow,India,Intrusion,Ignored
2022-01-19,11:32:18,GCH-FW-C-01,FG100F05512,notice,70.248.18.145,59434,wan1,10.30.0.2,2121,core,6,FTP,deny,21,637,0,1,unscanned,15,notice,block,India,Malware,Blocked
2022-01-19,14:45:27,GCH-FW-C-01,FG100F05512,alert,136.134.101.191,26565,wan1,10.30.0.70,8080,core,6,HTTP-ALT,accept,21,1005,2362,1,Network.Service,3,alert,allow,India,Malware,Ignored
2022-01-19,15:14:40,GCH-FW-C-01,FG100F05512,notice,128.17.254.0,48470,wan1,10.30.0.97,53,core,6,DNS,accept,7,1125,2153,1,Network.Service,17,notice,allow,India,Malware,Ignored
2022-01-19,19:41:10,GCH-FW-B-01,FG100F38570,warning,143.135.2.142,40207,wan1,10.20.0.63,53,app,17,DNS,deny,12,760,0,1,unscanned,34,warning,block,India,Intrusion,Blocked
2022-01-19,21:43:31,GCH-FW-B-01,FG100F38570,alert,195.137.238.124,0,wan1,10.20.0.93,0,app,1,PING,deny,18,1185,0,1,unscanned,68,alert,block,India,Malware,Blocked
2022-01-19,21:54:11,GCH-FW-C-01,FG100F05512,notice,167.163.170.39,13626,wan1,10.30.0.47,990,core,17,FTPS,accept,3,181,1957,1,Network.Service,50,notice,allow,India,DDoS,Logged
2022-01-19,23:37:08,GCH-FW-B-01,FG100F38570,alert,10.145.124.254,63555,wan1,10.20.0.95,53,app,17,DNS,accept,7,937,2637,1,Network.Service,86,alert,allow,India,Malware,Ignored
2022-01-20,00:15:44,GCH-FW-A-01,FG100F98456,alert,208.88.34.233,55258,wan1,10.10.0.62,53,dmz,6,DNS,accept,7,742,1619,1,Network.Service,33,alert,allow,India,Intrusion,Ignored
2022-01-20,02:27:46,GCH-FW-C-01,FG100F05512,notice,23.135.91.48,2473,wan1,10.30.0.104,53,core,6,DNS,accept,7,1364,2283,2,Network.Service,39,notice,allow,India,Malware,Logged
2022-01-20,03:02:40,GCH-FW-A-01,FG100F98456,alert,163.151.127.65,50363,wan1,10.10.0.34,21,dmz,6,FTP,deny,21,1495,0,2,unscanned,76,alert,block,India,Intrusion,Blocked
2022-01-20,04:21:22,GCH-FW-C-01,FG100F05512,warning,68.76.125.162,0,wan1,10.30.0.105,0,core,1,PING,accept,21,848,3820,1,Network.Service,10,warning,allow,India,Malware,Logged
2022-01-20,04:39:09,GCH-FW-A-01,FG100F98456,alert,124.155.50.51,8547,wan1,10.10.0.80,53,dmz,6,DNS,deny,12,181,0,1,unscanned,3,alert,block,India,Intrusion,Blocked
2022-01-20,06:06:54,GCH-FW-C-01,FG100F05512,warning,71.36.71.79,11374,wan1,10.30.0.68,990,core,17,FTPS,accept,3,867,1297,1,Network.Service,75,warning,allow,India,Intrusion,Logged
2022-01-20,07:16:40,GCH-FW-A-01,FG100F98456,warning,3.113.34.252,26693,wan1,10.10.0.27,53,dmz,6,DNS,accept,3,1281,3131,2,Network.Service,13,warning,allow,India,DDoS,Logged
2022-01-20,07:17:57,GCH-FW-C-01,FG100F05512,alert,82.98.111.159,13070,wan1,10.30.0.71,53,core,6,DNS,deny,18,1024,0,1,unscanned,83,alert,block,India,Malware,Blocked
2022-01-20,08:56:06,GCH-FW-A-01,FG100F98456,alert,47.95.234.248,54190,wan1,10.10.0.17,80,dmz,17,HTTP,accept,3,882,2637,1,Network.Service,51,alert,allow,India,Malware,Logged
2022-01-20,09:35:20,GCH-FW-C-01,FG100F05512,notice,57.87.197.252,61667,wan1,10.30.0.57,80,core,6,HTTP,accept,12,992,1964,1,Network.Service,70,notice,allow,India,DDoS,Ignored
2022-01-20,09:36:51,GCH-FW-A-01,FG100F98456,warning,87.238.13.173,60139,wan1,10.10.0.16,2121,dmz,6,FTP,deny,21,987,0,1,unscanned,99,warning,block,India,Intrusion,Blocked
2022-01-20,11:46:43,GCH-FW-B-01,FG100F38570,notice,107.153.147.70,40905,wan1,10.20.0.103,443,app,6,HTTPS,deny,18,554,0,1,unscanned,24,notice,block,India,Malware,Blocked
2022-01-20,11:56:54,GCH-FW-A-01,FG100F98456,warning,90.136.36.90,0,wan1,10.10.0.51,0,dmz,1,PING,accept,21,1247,1056,2,Network.Service,98,warning,allow,India,DDoS,Ignored
2022-01-20,12:28:58,GCH-FW-C-01,FG100F05512,alert,135.35.114.228,11500,wan1,10.30.0.77,53,core,6,DNS,deny,21,850,0,1,unscanned,97,alert,block,India,Malware,Blocked
2022-01-20,13:50:31,GCH-FW-B-01,FG100F38570,warning,216.43.181.89,16262,wan1,10.20.0.24,80,app,6,HTTP,deny,18,632,0,1,unscanned,70,warning,block,India,DDoS,Blocked
2022-01-20,19:44:34,GCH-FW-C-01,FG100F05512,alert,146.246.215.210,64538,wan1,10.30.0.37,53,core,6,DNS,deny,3,1000,0,1,unscanned,81,alert,block,India,Intrusion,Blocked
2022-01-20,22:34:11,GCH-FW-A-01,FG100F98456,notice,168.159.185.164,41212,wan1,10.10.0.10,2121,dmz,6,FTP,accept,7,953,2780,1,Network.Service,13,notice,allow,India,DDoS,Ignored
2022-01-20,23:50:10,GCH-FW-C-01,FG100F05512,alert,34.249.155.182,0,wan1,10.30.0.37,0,core,1,PING,accept,18,781,3015,1,Network.Service,73,alert,allow,India,Malware,Ignored
2022-01-21,01:10:18,GCH-FW-A-01,FG100F98456,notice,5.96.136.227,0,wan1,10.10.0.54,0,dmz,1,PING,deny,7,1278,0,2,unscanned,47,notice,block,India,DDoS,Blocked
2022-01-21,03:19:19,GCH-FW-C-01,FG100F05512,alert,14.147.204.67,0,wan1,10.30.0.113,0,core,1,PING,accept,7,1305,2727,2,Network.Service,78,alert,allow,India,Intrusion,Logged
2022-01-21,03:56:01,GCH-FW-A-01,FG100F98456,alert,195.186.244.148,0,wan1,10.10.0.62,0,dmz,1,PING,accept,21,1081,2479,1,Network.Service,27,alert,allow,India,Malware,Logged
2022-01-21,05:02:33,GCH-FW-B-01,FG100F38570,warning,15.241.224.152,41380,wan1,10.20.0.28,8443,app,17,HTTPS-ALT,accept,21,940,2154,1,Network.Service,42,warning,allow,India,Malware,Ignored
2022-01-21,07:20:29,GCH-FW-A-01,FG100F98456,alert,217.187.185.136,10778,wan1,10.10.0.44,990,dmz,6,FTPS,accept,3,247,408,1,Network.Service,79,alert,allow,India,Malware,Logged
2022-01-21,07:31:30,GCH-FW-C-01,FG100F05512,warning,121.73.197.153,34322,wan1,10.30.0.53,53,core,17,DNS,deny,7,583,0,1,unscanned,13,warning,block,India,Malware,Blocked
2022-01-21,09:43:31,GCH-FW-B-01,FG100F38570,warning,74.212.176.170,49290,wan1,10.20.0.105,53,app,6,DNS,accept,12,189,3557,1,Network.Service,59,warning,allow,India,Malware,Logged
2022-01-21,11:29:52,GCH-FW-C-01,FG100F05512,alert,91.38.1.209,3223,wan1,10.30.0.36,53,core,6,DNS,accept,18,183,2566,1,Network.Service,3,alert,allow,India,Intrusion,Logged
2022-01-21,11:41:41,GCH-FW-A-01,FG100F98456,alert,32.49.64.5,45627,wan1,10.10.0.107,2121,dmz,6,FTP,accept,12,998,1551,1,Network.Service,30,alert,allow,India,Intrusion,Logged
2022-01-21,13:44:12,GCH-FW-C-01,FG100F05512,warning,46.213.115.64,33521,wan1,10.30.0.5,53,core,6,DNS,deny,18,1168,0,1,unscanned,34,warning,block,India,DDoS,Blocked
2022-01-21,14:02:58,GCH-FW-C-01,FG100F05512,warning,137.139.19.229,4141,wan1,10.30.0.121,2121,core,17,FTP,deny,7,400,0,1,unscanned,27,warning,block,India,Intrusion,Blocked
2022-01-21,14:12:21,GCH-FW-B-01,FG100F38570,notice,223.143.126.37,47896,wan1,10.20.0.51,53,app,17,DNS,accept,7,910,3710,1,Network.Service,91,notice,allow,India,Intrusion,Ignored
2022-01-21,15:50:30,GCH-FW-A-01,FG100F98456,warning,122.233.235.237,21266,wan1,10.10.0.43,443,dmz,6,HTTPS,deny,21,1285,0,2,unscanned,74,warning,block,India,Intrusion,Blocked
2022-01-21,17:41:23,GCH-FW-C-01,FG100F05512,warning,183.162.54.105,27123,wan1,10.30.0.19,8443,core,6,HTTPS-ALT,deny,12,1003,0,1,unscanned,51,warning,block,India,Malware,Blocked
2022-01-21,17:46:41,GCH-FW-A-01,FG100F98456,alert,134.127.120.85,0,wan1,10.10.0.2,0,dmz,1,PING,accept,3,1443,2271,2,Network.Service,75,alert,allow,India,Intrusion,Ignored
2022-01-21,17:58:47,GCH-FW-B-01,FG100F38570,notice,92.194.238.23,33557,wan1,10.20.0.68,53,app,17,DNS,accept,7,293,1205,1,Network.Service,79,notice,allow,India,DDoS,Logged
2022-01-21,20:22:37,GCH-FW-C-01,FG100F05512,notice,167.13.237.140,51116,wan1,10.30.0.99,990,core,17,FTPS,deny,7,1331,0,2,unscanned,51,notice,block,India,Intrusion,Blocked
2022-01-21,21:15:21,GCH-FW-A-01,FG100F98456,alert,142.160.249.103,8739,wan1,10.10.0.5,53,dmz,6,DNS,deny,3,1011,0,1,unscanned,3,alert,block,India,DDoS,Blocked
2022-01-21,21:36:04,GCH-FW-C-01,FG100F05512,warning,167.184.73.136,64515,wan1,10.30.0.107,53,core,17,DNS,accept,7,478,2691,1,Network.Service,35,warning,allow,India,Intrusion,Logged
2022-01-21,22:29:21,GCH-FW-A-01,FG100F98456,alert,108.183.15.205,4985,wan1,10.10.0.97,53,dmz,17,DNS,accept,3,1293,2356,2,Network.Service,79,alert,allow,India,DDoS,Logged
2022-01-21,23:25:07,GCH-FW-B-01,FG100F38570,alert,27.151.111.224,1048,wan1,10.20.0.121,990,app,17,FTPS,deny,12,960,0,1,unscanned,53,alert,block,India,DDoS,Blocked
2022-01-21,23:43:14,GCH-FW-B-01,FG100F38570,notice,1.10.201.206,23517,wan1,10.20.0.45,53,app,6,DNS,accept,21,1260,404,2,Network.Service,78,notice,allow,India,Malware,Logged
2022-01-22,01:56:41,GCH-FW-B-01,FG100F38570,warning,117.223.243.242,0,wan1,10.20.0.131,0,app,1,PING,accept,21,1295,3956,2,Network.Service,64,warning,allow,India,DDoS,Logged
2022-01-22,02:53:42,GCH-FW-B-01,FG100F38570,alert,49.17.238.158,0,wan1,10.20.0.49,0,app,1,PING,accept,12,83,2431,1,Network.Service,76,alert,allow,India,DDoS,Ignored
2022-01-22,05:09:16,GCH-FW-A-01,FG100F98456,warning,64.27.155.78,0,wan1,10.10.0.91,0,dmz,1,PING,deny,12,156,0,1,unscanned,56,warning,block,India,Intrusion,Blocked
2022-01-22,09:23:41,GCH-FW-B-01,FG100F38570,warning,153.251.195.153,0,wan1,10.20.0.77,0,app,1,PING,accept,7,789,1795,1,Network.Service,88,warning,allow,India,DDoS,Logged
2022-01-22,10:23:27,GCH-FW-B-01,FG100F38570,warning,154.42.65.162,43807,wan1,10.20.0.112,990,app,6,FTPS,accept,18,116,368,1,Network.Service,28,warning,allow,India,Intrusion,Logged
2022-01-22,14:30:32,GCH-FW-B-01,FG100F38570,warning,68.65.3.195,19624,wan1,10.20.0.52,80,app,6,HTTP,deny,21,359,0,1,unscanned,4,warning,block,India,DDoS,Blocked
2022-01-22,15:00:09,GCH-FW-A-01,FG100F98456,warning,96.78.146.111,17185,wan1,10.10.0.78,53,dmz,6,DNS,accept,3,953,1600,1,Network.Service,63,warning,allow,India,DDoS,Ignored
2022-01-22,15:24:27,GCH-FW-A-01,FG100F98456,warning,196.142.92.116,19715,wan1,10.10.0.115,2121,dmz,6,FTP,deny,7,404,0,1,unscanned,9,warning,block,India,DDoS,Blocked
2022-01-22,16:05:33,GCH-FW-C-01,FG100F05512,alert,18.15.27.127,0,wan1,10.30.0.60,0,core,1,PING,deny,3,744,0,1,unscanned,66,alert,block,India,Malware,Blocked
2022-01-22,16:17:04,GCH-FW-A-01,FG100F98456,alert,40.226.187.198,1792,wan1,10.10.0.60,8443,dmz,6,HTTPS-ALT,accept,7,193,3806,1,Network.Service,11,alert,allow,India,Intrusion,Logged
2022-01-22,20:35:42,GCH-FW-A-01,FG100F98456,notice,16.135.76.200,0,wan1,10.10.0.63,0,dmz,1,PING,accept,3,955,3731,1,Network.Service,45,notice,allow,India,Intrusion,Logged
2022-01-22,20:53:49,GCH-FW-B-01,FG100F38570,alert,162.148.18.4,0,wan1,10.20.0.88,0,app,1,PING,accept,7,1359,2998,2,Network.Service,14,alert,allow,India,DDoS,Ignored
2022-01-22,21:32:23,GCH-FW-C-01,FG100F05512,warning,156.63.141.240,21762,wan1,10.30.0.93,443,core,17,HTTPS,deny,12,189,0,1,unscanned,85,warning,block,India,DDoS,Blocked
2022-01-22,22:30:27,GCH-FW-A-01,FG100F98456,warning,170.21.80.85,33601,wan1,10.10.0.34,21,dmz,17,FTP,accept,7,805,3924,1,Network.Service,86,warning,allow,India,Malware,Logged
2022-01-23,00:00:25,GCH-FW-A-01,FG100F98456,alert,125.178.118.215,0,wan1,10.10.0.31,0,dmz,1,PING,deny,3,338,0,1,unscanned,58,alert,block,India,Malware,Blocked
2022-01-23,00:29:13,GCH-FW-B-01,FG100F38570,warning,172.202.49.209,13626,wan1,10.20.0.21,2121,app,17,FTP,deny,7,173,0,1,unscanned,29,warning,block,India,DDoS,Blocked
2022-01-23,00:57:29,GCH-FW-B-01,FG100F38570,notice,196.151.2.109,49762,wan1,10.20.0.11,80,app,17,HTTP,accept,21,425,2816,1,Network.Service,37,notice,allow,India,DDoS,Ignored
2022-01-23,05:56:51,GCH-FW-C-01,FG100F05512,warning,76.242.109.11,30927,wan1,10.30.0.51,80,core,6,HTTP,deny,7,246,0,1,unscanned,71,warning,block,India,Malware,Blocked
2022-01-23,07:55:23,GCH-FW-A-01,FG100F98456,alert,58.219.193.250,4476,wan1,10.10.0.57,2121,dmz,17,FTP,deny,18,1167,0,1,unscanned,87,alert,block,India,Malware,Blocked
2022-01-23,10:01:53,GCH-FW-C-01,FG100F05512,warning,144.22.68.188,41473,wan1,10.30.0.53,21,core,17,FTP,accept,3,740,1837,1,Network.Service,78,warning,allow,India,DDoS,Logged
2022-01-23,11:22:54,GCH-FW-C-01,FG100F05512,notice,136.250.29.83,20818,wan1,10.30.0.47,53,core,6,DNS,accept,7,1409,3979,2,Network.Service,41,notice,allow,India,Malware,Logged
2022-01-23,11:35:56,GCH-FW-B-01,FG100F38570,warning,3.230.30.212,0,wan1,10.20.0.117,0,app,1,PING,accept,21,426,1598,1,Network.Service,29,warning,allow,India,Malware,Logged
2022-01-23,13:15:39,GCH-FW-C-01,FG100F05512,alert,74.50.34.14,35685,wan1,10.30.0.70,80,core,17,HTTP,accept,12,1372,1426,2,Network.Service,74,alert,allow,India,Malware,Logged
