timestamp,rule_id,attack,severity,src_ip,src_port,dest_ip,dest_port,host,request,action,segment
2021-08-02 04:06:06,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,159.253.26.73,39366,10.10.0.14,8443,SPG-WEB-013,/actuator/env,alerted,Segment A
2021-08-02 18:17:05,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,142.101.253.163,13660,10.10.0.62,8443,SPG-WEB-061,/actuator/env,blocked,Segment A
2021-08-03 04:11:50,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,3.25.94.135,23579,10.20.0.15,8080,SPG-HIS-148,/actuator/env,blocked,Segment B
2021-08-03 07:45:02,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,74.34.211.238,59600,10.10.0.86,8443,SPG-WEB-085,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-08-03 19:32:37,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,131.49.121.16,33172,10.10.0.54,8080,SPG-WEB-053,/wp-login.php,alerted,Segment A
2021-08-04 17:01:38,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,198.101.11.35,36871,10.30.0.54,8080,SPG-EMS-321,/actuator/env,alerted,Segment C
2021-08-05 22:51:13,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,139.123.231.0,12871,10.10.0.38,80,SPG-WEB-037,/actuator/env,alerted,Segment A
2021-08-06 08:14:05,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,166.57.216.39,57877,10.30.0.7,8080,SPG-RTU-274,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2021-08-06 08:26:25,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,196.127.192.233,60710,10.20.0.104,8443,SPG-ENG-237,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2021-08-06 16:51:56,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,32.143.87.239,39662,10.20.0.12,8080,SPG-ENG-145,/admin/../../etc/passwd,alerted,Segment B
2021-08-08 03:35:49,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,53.51.18.191,49636,10.30.0.126,80,SPG-EMS-393,/actuator/env,alerted,Segment C
2021-08-09 09:15:49,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,155.104.45.251,4447,10.20.0.28,8080,SPG-ENG-161,/wp-login.php,alerted,Segment B
2021-08-09 15:54:54,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,67.187.110.99,46321,10.30.0.54,443,SPG-EMS-321,/wp-login.php,alerted,Segment C
2021-08-09 22:41:05,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,131.77.171.245,11620,10.10.0.51,8080,SPG-PRX-050,/admin/../../etc/passwd,alerted,Segment A
2021-08-10 08:30:29,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,185.43.184.220,10972,10.30.0.127,8443,SPG-RTU-394,/wp-login.php,blocked,Segment C
2021-08-10 17:44:01,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,54.224.250.25,33263,10.10.0.134,8443,SPG-WEB-133,/wp-login.php,alerted,Segment A
2021-08-11 17:02:07,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,184.78.208.132,29201,10.10.0.126,80,SPG-WEB-125,/admin/../../etc/passwd,blocked,Segment A
2021-08-12 03:47:25,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,199.76.142.253,21691,10.30.0.110,8443,SPG-EMS-377,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2021-08-12 09:39:26,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,22.151.144.187,8491,10.20.0.88,443,SPG-ENG-221,/wp-login.php,alerted,Segment B
2021-08-12 19:21:43,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,50.150.244.181,26029,10.30.0.19,443,SPG-RTU-286,/actuator/env,blocked,Segment C
2021-08-12 21:36:24,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,84.176.121.183,15852,10.10.0.78,80,SPG-WEB-077,/admin/../../etc/passwd,blocked,Segment A
2021-08-13 22:41:30,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,19.134.9.137,52835,10.30.0.85,8443,SPG-SUB-352,/actuator/env,alerted,Segment C
2021-08-14 08:12:15,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,93.49.131.250,16899,10.30.0.96,8080,SPG-PLC-363,/index.php?id=1'+OR+'1'='1,blocked,Segment C
2021-08-14 19:47:12,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,119.180.31.16,8406,10.20.0.40,443,SPG-ENG-173,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2021-08-15 15:47:40,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,90.204.33.78,24969,10.10.0.58,8443,SPG-WEB-057,/admin/../../etc/passwd,alerted,Segment A
2021-08-16 03:40:16,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,182.180.36.226,5388,10.30.0.133,8443,SPG-SUB-400,/wp-login.php,alerted,Segment C
2021-08-17 05:35:57,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,62.153.25.97,30210,10.30.0.116,80,SPG-PLC-383,/admin/../../etc/passwd,alerted,Segment C
2021-08-17 09:15:51,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,191.201.174.47,14141,10.10.0.80,443,SPG-FTP-079,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-08-19 05:13:08,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,138.20.196.195,36448,10.20.0.66,80,SPG-HMI-199,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2021-08-20 05:01:12,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,141.81.103.30,28871,10.20.0.36,80,SPG-ENG-169,/admin/../../etc/passwd,alerted,Segment B
2021-08-21 02:15:09,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,43.12.61.57,45279,10.10.0.28,8443,SPG-FTP-027,/admin/../../etc/passwd,blocked,Segment A
2021-08-21 03:59:20,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,197.106.47.187,59587,10.10.0.21,80,SPG-DNS-020,/admin/../../etc/passwd,blocked,Segment A
2021-08-22 00:17:59,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,141.80.152.33,51955,10.20.0.38,8080,SPG-HMI-171,/wp-login.php,alerted,Segment B
2021-08-22 14:18:07,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,118.175.200.189,55936,10.30.0.48,8080,SPG-PLC-315,/wp-login.php,alerted,Segment C
2021-08-24 07:21:59,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,32.82.0.165,38185,10.30.0.22,443,SPG-EMS-289,/actuator/env,blocked,Segment C
2021-08-24 10:05:38,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,56.56.141.137,37346,10.20.0.38,80,SPG-HMI-171,/admin/../../etc/passwd,alerted,Segment B
2021-08-25 04:00:00,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,214.245.42.21,62206,10.20.0.56,8443,SPG-ENG-189,/wp-login.php,alerted,Segment B
2021-08-25 04:02:30,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,220.64.209.91,19181,10.10.0.50,8080,SPG-WEB-049,/index.php?id=1'+OR+'1'='1,blocked,Segment A
2021-08-27 21:58:26,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,142.241.78.137,27213,10.10.0.83,80,SPG-PRX-082,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-08-29 01:08:42,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,65.4.85.158,6644,10.10.0.15,8080,SPG-PRX-014,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-08-29 01:51:59,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,2.161.242.200,31813,10.30.0.107,8443,SPG-RTU-374,/index.php?id=1'+OR+'1'='1,blocked,Segment C
2021-08-29 06:18:12,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,44.197.24.116,59286,10.30.0.98,8080,SPG-EMS-365,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2021-09-01 01:28:00,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,198.25.61.13,43887,10.10.0.50,8080,SPG-WEB-049,/admin/../../etc/passwd,alerted,Segment A
2021-09-01 05:49:41,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,64.35.236.238,47063,10.10.0.56,8080,SPG-FTP-055,/admin/../../etc/passwd,alerted,Segment A
2021-09-01 14:29:15,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,160.4.74.88,1796,10.10.0.53,8443,SPG-DNS-052,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-09-01 20:59:56,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,203.8.84.57,23325,10.10.0.128,80,SPG-FTP-127,/admin/../../etc/passwd,alerted,Segment A
2021-09-01 21:37:01,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,30.237.179.201,44546,10.20.0.124,443,SPG-ENG-257,/wp-login.php,alerted,Segment B
2021-09-02 04:01:34,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,8.230.118.176,62556,10.20.0.130,8080,SPG-HMI-263,/admin/../../etc/passwd,alerted,Segment B
2021-09-02 21:32:12,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,159.33.33.138,6811,10.20.0.42,443,SPG-HMI-175,/index.php?id=1'+OR+'1'='1,blocked,Segment B
2021-09-03 15:40:19,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,74.40.149.196,27719,10.10.0.88,80,SPG-FTP-087,/actuator/env,alerted,Segment A
2021-09-03 18:12:20,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,120.0.166.28,25857,10.10.0.66,8080,SPG-WEB-065,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-09-04 12:54:32,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,161.18.8.138,52089,10.30.0.85,443,SPG-SUB-352,/wp-login.php,alerted,Segment C
2021-09-04 20:10:22,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,176.205.159.143,17021,10.30.0.78,8443,SPG-EMS-345,/actuator/env,blocked,Segment C
2021-09-05 14:23:29,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,70.226.69.0,4249,10.20.0.82,443,SPG-HMI-215,/wp-login.php,alerted,Segment B
2021-09-06 10:41:18,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,41.247.164.18,13779,10.20.0.52,80,SPG-ENG-185,/admin/../../etc/passwd,alerted,Segment B
2021-09-07 00:20:52,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,142.186.162.232,30407,10.10.0.134,8443,SPG-WEB-133,/actuator/env,blocked,Segment A
2021-09-07 05:21:56,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,105.165.44.191,59673,10.30.0.91,8080,SPG-RTU-358,/admin/../../etc/passwd,alerted,Segment C
2021-09-07 13:05:51,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,86.176.92.34,49989,10.20.0.52,8443,SPG-ENG-185,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2021-09-08 17:04:37,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,150.192.187.152,38250,10.30.0.37,8080,SPG-SUB-304,/actuator/env,alerted,Segment C
2021-09-08 19:46:46,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,48.179.88.154,51432,10.30.0.120,443,SPG-PLC-387,/actuator/env,alerted,Segment C
2021-09-10 04:27:20,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,72.36.130.87,38863,10.10.0.83,8080,SPG-PRX-082,/wp-login.php,blocked,Segment A
2021-09-10 16:14:34,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,129.6.151.74,38651,10.30.0.38,8443,SPG-EMS-305,/actuator/env,alerted,Segment C
2021-09-10 17:31:44,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,34.96.213.67,21718,10.30.0.42,80,SPG-EMS-309,/admin/../../etc/passwd,blocked,Segment C
2021-09-11 08:07:46,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,91.13.127.209,55113,10.20.0.114,80,SPG-HMI-247,/wp-login.php,alerted,Segment B
2021-09-11 08:16:18,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,161.61.75.96,35410,10.30.0.92,8080,SPG-PLC-359,/actuator/env,blocked,Segment C
2021-09-12 01:36:52,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,33.140.146.234,18378,10.10.0.47,80,SPG-PRX-046,/wp-login.php,alerted,Segment A
2021-09-12 08:35:37,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,220.150.106.67,37742,10.30.0.23,443,SPG-RTU-290,/admin/../../etc/passwd,blocked,Segment C
2021-09-12 10:54:43,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,34.239.160.52,57321,10.20.0.123,443,SPG-HIS-256,/admin/../../etc/passwd,alerted,Segment B
2021-09-12 19:30:44,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,46.99.214.141,62537,10.10.0.101,8443,SPG-DNS-100,/admin/../../etc/passwd,blocked,Segment A
2021-09-15 12:14:39,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,104.171.56.63,24203,10.20.0.40,80,SPG-ENG-173,/actuator/env,alerted,Segment B
2021-09-15 17:57:40,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,52.44.132.249,12976,10.30.0.22,8080,SPG-EMS-289,/actuator/env,blocked,Segment C
2021-09-16 21:37:22,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,163.153.35.143,13154,10.20.0.74,8080,SPG-HMI-207,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2021-09-18 03:10:24,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,198.126.39.177,50484,10.20.0.100,443,SPG-ENG-233,/wp-login.php,alerted,Segment B
2021-09-18 06:55:48,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,169.221.8.128,23634,10.10.0.90,80,SPG-WEB-089,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-09-18 10:14:51,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,117.182.185.51,14005,10.20.0.60,80,SPG-ENG-193,/actuator/env,alerted,Segment B
2021-09-18 12:07:15,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,155.105.162.229,36424,10.10.0.66,8443,SPG-WEB-065,/wp-login.php,alerted,Segment A
2021-09-20 05:23:12,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,211.169.191.96,50666,10.30.0.12,8443,SPG-PLC-279,/actuator/env,alerted,Segment C
2021-09-20 11:50:03,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,163.126.90.169,30533,10.10.0.30,80,SPG-WEB-029,/index.php?id=1'+OR+'1'='1,blocked,Segment A
2021-09-21 03:17:32,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,39.61.57.115,64718,10.20.0.16,443,SPG-ENG-149,/wp-login.php,blocked,Segment B
2021-09-21 11:27:33,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,179.155.220.188,31459,10.30.0.8,8443,SPG-PLC-275,/actuator/env,alerted,Segment C
2021-09-22 04:27:57,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,50.133.26.157,50082,10.10.0.134,80,SPG-WEB-133,/actuator/env,blocked,Segment A
2021-09-22 16:18:02,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,213.101.10.166,64032,10.20.0.51,8080,SPG-HIS-184,/admin/../../etc/passwd,alerted,Segment B
2021-09-23 18:43:44,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,84.178.156.135,31816,10.30.0.66,80,SPG-EMS-333,/actuator/env,blocked,Segment C
2021-09-26 11:23:34,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,211.41.231.112,3671,10.10.0.114,8080,SPG-WEB-113,/actuator/env,blocked,Segment A
2021-09-26 21:11:27,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,172.250.238.80,33897,10.20.0.104,8080,SPG-ENG-237,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2021-09-26 21:41:56,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,179.197.192.228,56203,10.30.0.25,8080,SPG-SUB-292,/index.php?id=1'+OR+'1'='1,blocked,Segment C
2021-09-27 20:33:07,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,97.19.208.48,18096,10.10.0.92,80,SPG-FTP-091,/wp-login.php,alerted,Segment A
2021-09-27 21:50:41,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,112.60.216.114,17721,10.20.0.130,8080,SPG-HMI-263,/wp-login.php,blocked,Segment B
2021-09-28 03:24:53,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,75.133.129.92,15182,10.30.0.95,80,SPG-RTU-362,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2021-09-28 05:50:50,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,7.218.107.13,3640,10.20.0.116,8443,SPG-ENG-249,/actuator/env,alerted,Segment B
2021-09-28 10:17:29,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,71.222.190.143,6797,10.30.0.127,443,SPG-RTU-394,/actuator/env,blocked,Segment C
2021-09-28 13:46:20,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,196.88.43.128,15376,10.30.0.29,80,SPG-SUB-296,/wp-login.php,blocked,Segment C
2021-09-28 22:58:06,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,23.196.136.143,25020,10.10.0.34,8443,SPG-WEB-033,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-09-28 23:40:27,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,146.1.88.190,37821,10.20.0.90,8080,SPG-HMI-223,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2021-09-29 04:49:54,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,87.79.117.218,55898,10.20.0.82,80,SPG-HMI-215,/wp-login.php,alerted,Segment B
2021-09-29 13:45:43,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,216.147.148.252,41525,10.20.0.51,80,SPG-HIS-184,/admin/../../etc/passwd,alerted,Segment B
2021-09-29 14:24:51,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,11.2.95.173,50242,10.30.0.4,443,SPG-PLC-271,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2021-09-29 23:56:47,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,217.82.81.241,8373,10.10.0.12,8443,SPG-FTP-011,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-10-02 01:49:44,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,126.134.130.114,56817,10.30.0.107,8443,SPG-RTU-374,/admin/../../etc/passwd,blocked,Segment C
2021-10-02 07:32:21,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,59.12.177.211,41110,10.20.0.108,8080,SPG-ENG-241,/actuator/env,alerted,Segment B
2021-10-02 19:11:58,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,141.150.173.178,17702,10.30.0.11,8080,SPG-RTU-278,/admin/../../etc/passwd,alerted,Segment C
2021-10-03 12:02:32,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,112.247.58.8,21129,10.30.0.76,443,SPG-PLC-343,/wp-login.php,alerted,Segment C
2021-10-03 22:50:56,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,68.230.0.96,59457,10.30.0.95,443,SPG-RTU-362,/admin/../../etc/passwd,blocked,Segment C
2021-10-04 09:16:48,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,66.72.211.215,39853,10.30.0.11,443,SPG-RTU-278,/index.php?id=1'+OR+'1'='1,alerted,Segment C
2021-10-09 13:27:14,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,24.96.204.10,23223,10.30.0.47,8443,SPG-RTU-314,/wp-login.php,alerted,Segment C
2021-10-09 16:43:32,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,162.158.250.174,33187,10.30.0.59,8080,SPG-RTU-326,/actuator/env,alerted,Segment C
2021-10-09 17:09:30,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,208.119.65.10,39510,10.20.0.14,80,SPG-HMI-147,/admin/../../etc/passwd,alerted,Segment B
2021-10-10 13:06:19,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,56.221.183.59,25263,10.30.0.17,443,SPG-SUB-284,/admin/../../etc/passwd,alerted,Segment C
2021-10-11 03:11:23,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,135.50.243.199,21712,10.10.0.60,443,SPG-FTP-059,/admin/../../etc/passwd,alerted,Segment A
2021-10-12 10:57:09,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,155.39.109.186,29143,10.30.0.37,8080,SPG-SUB-304,/wp-login.php,alerted,Segment C
2021-10-13 17:47:17,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,188.50.36.229,56384,10.20.0.28,8443,SPG-ENG-161,/wp-login.php,blocked,Segment B
2021-10-14 18:23:21,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,191.110.7.201,22603,10.10.0.24,8080,SPG-FTP-023,/actuator/env,alerted,Segment A
2021-10-14 18:50:08,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,215.175.217.100,40936,10.20.0.90,8443,SPG-HMI-223,/actuator/env,blocked,Segment B
2021-10-15 04:44:11,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,218.75.54.111,39188,10.10.0.135,80,SPG-PRX-134,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-10-15 05:19:39,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,185.228.105.2,55345,10.20.0.58,80,SPG-HMI-191,/wp-login.php,alerted,Segment B
2021-10-16 01:02:58,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,131.242.177.134,21233,10.10.0.50,8080,SPG-WEB-049,/wp-login.php,alerted,Segment A
2021-10-16 01:17:26,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,163.87.227.189,54691,10.20.0.108,80,SPG-ENG-241,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2021-10-17 04:04:27,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,33.207.66.206,33065,10.10.0.62,80,SPG-WEB-061,/admin/../../etc/passwd,blocked,Segment A
2021-10-17 09:12:25,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,188.68.52.24,33756,10.20.0.78,8443,SPG-HMI-211,/index.php?id=1'+OR+'1'='1,alerted,Segment B
2021-10-18 22:51:00,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,213.55.8.23,40819,10.20.0.14,8443,SPG-HMI-147,/actuator/env,alerted,Segment B
2021-10-19 11:31:48,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,66.44.245.141,25842,10.10.0.32,443,SPG-FTP-031,/index.php?id=1'+OR+'1'='1,alerted,Segment A
2021-10-20 22:37:53,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,139.157.223.94,26908,10.10.0.21,443,SPG-DNS-020,/wp-login.php,alerted,Segment A
2021-10-21 06:56:52,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,107.147.240.222,52804,10.10.0.95,443,SPG-PRX-094,/admin/../../etc/passwd,alerted,Segment A
2021-10-23 04:51:56,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),3,66.11.177.119,6223,10.30.0.101,8080,SPG-SUB-368,/actuator/env,alerted,Segment C
2021-10-24 00:50:50,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,133.205.20.224,54083,10.10.0.66,8080,SPG-WEB-065,/wp-login.php,blocked,Segment A
2021-10-26 11:58:13,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,64.143.74.177,35280,10.10.0.129,8443,SPG-DNS-128,/admin/../../etc/passwd,alerted,Segment A
2021-10-27 00:37:43,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),9,22.155.1.77,6157,10.30.0.37,8080,SPG-SUB-304,/wp-login.php,alerted,Segment C
2021-10-27 10:40:03,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,9,158.226.91.143,12179,10.10.0.27,80,SPG-PRX-026,/actuator/env,alerted,Segment A
2021-10-29 15:51:03,WAF-2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),6,150.82.19.236,58893,10.30.0.6,80,SPG-EMS-273,/index.php?id=1'+OR+'1'='1,blocked,Segment C
2021-10-31 12:47:21,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,150.35.155.198,12611,10.30.0.102,80,SPG-EMS-369,/actuator/env,alerted,Segment C
2021-11-01 09:05:57,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,76.167.42.193,32598,10.10.0.112,443,SPG-FTP-111,/index.php?id=1'+OR+'1'='1,blocked,Segment A
2021-11-02 10:33:07,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,18.182.224.197,23151,10.10.0.40,80,SPG-FTP-039,/wp-login.php,alerted,Segment A
2021-11-02 16:41:37,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,6,141.86.246.10,1796,10.10.0.33,443,SPG-DNS-032,/actuator/env,alerted,Segment A
2021-11-03 03:37:37,WAF-2100302,ET SCAN SSH/RDP Brute Force Attempt,3,26.155.112.131,38501,10.10.0.35,80,SPG-PRX-034,/actuator/env,alerted,Segment A
