TimeGenerated,SystemAlertId,AlertName,AlertSeverity,Status,ProviderName,VendorName,Tactics,Techniques,CompromisedEntity,RemediationSteps,Entities,ExtendedProperties
2022-04-09 02:09:03.0000000,7bc24571-4e83-777f-6a5e-44603384de79,ET MALWARE Generic C2 Beacon Activity,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-CRM-211,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""194.189.245.217""}, {""Type"": ""host"", ""HostName"": ""NTN-CRM-211""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 52.94, ""Signature"": ""Known Pattern A""}"
2022-04-09 18:45:15.0000000,7b3236be-b0dc-fea3-d1ce-0f91107068ea,ET SCAN SSH/RDP Brute Force Attempt,High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-WEB-097,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""187.209.77.222""}, {""Type"": ""host"", ""HostName"": ""NTN-WEB-097""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 56.95, ""Signature"": ""Known Pattern B""}"
2022-04-09 19:12:21.0000000,1a448356-1511-a7b0-d3e8-a38f47ed18ed,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-SMS-016,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""120.48.155.107""}, {""Type"": ""host"", ""HostName"": ""NTN-SMS-016""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 78.4, ""Signature"": ""Known Pattern B""}"
2022-04-10 02:51:15.0000000,2c80b67d-27c7-6138-224a-a1d24abbd3c5,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-OSS-340,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""20.19.11.102""}, {""Type"": ""host"", ""HostName"": ""NTN-OSS-340""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 7.79, ""Signature"": ""Known Pattern A""}"
2022-04-10 06:37:12.0000000,b150236c-c30d-0a9d-37ae-6d9b2ce3ed34,ET DOS UDP/ICMP Amplification Flood,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-CRM-211,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""121.141.190.40""}, {""Type"": ""host"", ""HostName"": ""NTN-CRM-211""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 57.94, ""Signature"": ""Known Pattern B""}"
2022-04-10 11:15:20.0000000,b22e782d-13da-46f9-0485-797af3cdb46d,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-OSS-284,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""57.145.55.219""}, {""Type"": ""host"", ""HostName"": ""NTN-OSS-284""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 59.29, ""Signature"": ""Known Pattern A""}"
2022-04-10 12:42:47.0000000,1c2aba73-c178-9dbb-239f-47a56cf95046,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-PRX-082,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""205.9.129.9""}, {""Type"": ""host"", ""HostName"": ""NTN-PRX-082""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 84.49, ""Signature"": ""Known Pattern A""}"
2022-04-10 17:33:06.0000000,7ad7ddcd-2ec0-6e5b-0a35-7c90575aa963,ET MALWARE Generic C2 Beacon Activity,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-BSS-180,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""26.205.32.196""}, {""Type"": ""host"", ""HostName"": ""NTN-BSS-180""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 67.25, ""Signature"": ""Known Pattern A""}"
2022-04-10 19:54:34.0000000,78ae98e8-6034-f09b-40ad-8564bdb3dc16,ET DOS UDP/ICMP Amplification Flood,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-PRX-134,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""113.90.151.105""}, {""Type"": ""host"", ""HostName"": ""NTN-PRX-134""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 87.29, ""Signature"": ""Known Pattern B""}"
2022-04-11 01:14:19.0000000,fee21c1a-7a83-bb31-8eba-ff521621efa8,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-BSS-200,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""112.36.68.33""}, {""Type"": ""host"", ""HostName"": ""NTN-BSS-200""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 16.52, ""Signature"": ""Known Pattern A""}"
2022-04-11 04:08:13.0000000,d40278c4-b640-b9a9-f074-0251c0ae0728,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-DNS-099,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""181.141.128.0""}, {""Type"": ""host"", ""HostName"": ""NTN-DNS-099""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 98.75, ""Signature"": ""Known Pattern B""}"
2022-04-11 04:51:25.0000000,3ab6dedd-9dc8-2188-fa88-9cdf4b18c248,ET MALWARE Suspicious Executable Download,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-HLR-337,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""53.14.1.196""}, {""Type"": ""host"", ""HostName"": ""NTN-HLR-337""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 55.76, ""Signature"": ""Known Pattern B""}"
2022-04-11 05:48:09.0000000,62ddc07c-2f98-7106-5802-dfde48090dff,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-CRM-247,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""175.183.228.114""}, {""Type"": ""host"", ""HostName"": ""NTN-CRM-247""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 89.15, ""Signature"": ""Known Pattern B""}"
2022-04-11 12:28:06.0000000,baaa0da2-6349-5f81-db79-bbfa119f8177,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-AAA-217,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""190.163.240.93""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-217""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 1.9, ""Signature"": ""Known Pattern B""}"
2022-04-11 15:26:35.0000000,0025631d-4d99-aa57-30dd-52341e6544e6,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-AAA-257,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""6.224.101.72""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-257""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 39.44, ""Signature"": ""Known Pattern B""}"
2022-04-11 16:17:28.0000000,c5131c27-a528-2fd6-194e-58e1b4b2e337,ET MALWARE Suspicious Executable Download,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-DNS-023,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""19.51.104.199""}, {""Type"": ""host"", ""HostName"": ""NTN-DNS-023""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 76.82, ""Signature"": ""Known Pattern B""}"
2022-04-11 18:38:49.0000000,217f5a46-8f76-cf90-c2a3-6dc144273577,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-CRM-151,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""102.85.108.87""}, {""Type"": ""host"", ""HostName"": ""NTN-CRM-151""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 69.84, ""Signature"": ""Known Pattern A""}"
2022-04-12 13:26:53.0000000,a698ccf1-6d15-daf7-5135-51a172b72064,ET MALWARE Generic C2 Beacon Activity,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-MSC-331,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""159.9.44.190""}, {""Type"": ""host"", ""HostName"": ""NTN-MSC-331""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 86.73, ""Signature"": ""Known Pattern A""}"
2022-04-12 20:58:41.0000000,3f78dcc4-05ea-d811-8c2f-918331e70b05,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-SMS-080,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""20.17.73.58""}, {""Type"": ""host"", ""HostName"": ""NTN-SMS-080""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 32.71, ""Signature"": ""Known Pattern A""}"
2022-04-12 21:14:14.0000000,4caaaa9a-b496-ac91-a712-3aaec0366c45,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-BSS-160,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""106.120.28.29""}, {""Type"": ""host"", ""HostName"": ""NTN-BSS-160""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 22.74, ""Signature"": ""Known Pattern B""}"
2022-04-12 22:10:04.0000000,3a31fc1e-f1ea-6684-5a17-8bfdfd351954,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-OSS-360,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""194.240.252.125""}, {""Type"": ""host"", ""HostName"": ""NTN-OSS-360""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 31.91, ""Signature"": ""Known Pattern B""}"
2022-04-13 00:16:50.0000000,a716318c-d79d-6786-459b-4fdf5ceedf73,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-MSC-295,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""195.136.219.129""}, {""Type"": ""host"", ""HostName"": ""NTN-MSC-295""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 87.59, ""Signature"": ""Known Pattern A""}"
2022-04-13 06:38:43.0000000,f8f6471b-4ae0-a4bc-ce2f-9a975b18a5d6,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-CORE-314,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""123.66.220.104""}, {""Type"": ""host"", ""HostName"": ""NTN-CORE-314""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 0.23, ""Signature"": ""Known Pattern B""}"
2022-04-13 10:05:13.0000000,1014af6c-7b11-cbe3-ef5a-48c8d1bc159b,ET MALWARE Generic C2 Beacon Activity,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-AAA-257,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""167.189.50.244""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-257""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 51.96, ""Signature"": ""Known Pattern A""}"
2022-04-13 11:13:44.0000000,c68e2b5f-629b-fa85-40cf-86ddd585ec45,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-OSS-380,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""9.94.80.86""}, {""Type"": ""host"", ""HostName"": ""NTN-OSS-380""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 82.54, ""Signature"": ""Known Pattern A""}"
2022-04-13 11:37:05.0000000,a915a515-b647-e15e-4712-162eca3f02b1,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-WEB-001,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""108.176.76.142""}, {""Type"": ""host"", ""HostName"": ""NTN-WEB-001""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 22.24, ""Signature"": ""Known Pattern A""}"
2022-04-13 13:40:30.0000000,0dc0e0b3-820d-2be4-495f-2c6c5b26b7a4,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-API-262,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""90.197.30.197""}, {""Type"": ""host"", ""HostName"": ""NTN-API-262""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 20.51, ""Signature"": ""Known Pattern A""}"
2022-04-14 00:45:57.0000000,bc5ca0b7-5aef-1b7d-0116-e8701a43913a,ET SCAN SSH/RDP Brute Force Attempt,High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-CRM-211,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""85.48.60.198""}, {""Type"": ""host"", ""HostName"": ""NTN-CRM-211""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 18.22, ""Signature"": ""Known Pattern B""}"
2022-04-14 02:19:50.0000000,37da7060-5b90-7e75-f985-d583b3770454,ET MALWARE Generic C2 Beacon Activity,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-HLR-281,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""28.215.108.51""}, {""Type"": ""host"", ""HostName"": ""NTN-HLR-281""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 95.22, ""Signature"": ""Known Pattern A""}"
2022-04-14 02:53:05.0000000,b14eff32-1ca3-629d-17e3-2ce263bd4dc9,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-API-202,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""186.70.112.244""}, {""Type"": ""host"", ""HostName"": ""NTN-API-202""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 52.9, ""Signature"": ""Known Pattern A""}"
2022-04-14 07:35:59.0000000,bd4a9b60-c5d5-4811-fda8-dc80f89519b5,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-PRX-130,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""120.131.121.82""}, {""Type"": ""host"", ""HostName"": ""NTN-PRX-130""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 76.97, ""Signature"": ""Known Pattern B""}"
2022-04-14 20:11:46.0000000,3add6623-0e63-fd01-3c3b-cb7736350395,ET SCAN SSH/RDP Brute Force Attempt,High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-PRX-070,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""45.179.10.209""}, {""Type"": ""host"", ""HostName"": ""NTN-PRX-070""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 4.55, ""Signature"": ""Known Pattern B""}"
2022-04-15 20:58:29.0000000,9801105a-3b1c-dc59-0596-56012ecd32bc,ET DOS UDP/ICMP Amplification Flood,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-PRX-066,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""68.36.156.227""}, {""Type"": ""host"", ""HostName"": ""NTN-PRX-066""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 45.54, ""Signature"": ""Known Pattern B""}"
2022-04-16 00:05:05.0000000,d092c550-fb61-1ad9-bb8a-a231d240d66f,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-DNS-011,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""55.167.104.217""}, {""Type"": ""host"", ""HostName"": ""NTN-DNS-011""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 2.79, ""Signature"": ""Known Pattern A""}"
2022-04-16 19:07:53.0000000,9145502f-fac0-c70a-d36c-db9d9fa1db85,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-OSS-284,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""108.227.26.28""}, {""Type"": ""host"", ""HostName"": ""NTN-OSS-284""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 27.2, ""Signature"": ""Known Pattern A""}"
2022-04-17 02:42:38.0000000,ec7a3dc5-9d8f-12f7-f7ca-18eded63be51,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-BSS-164,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""91.182.190.219""}, {""Type"": ""host"", ""HostName"": ""NTN-BSS-164""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 14.17, ""Signature"": ""Known Pattern B""}"
2022-04-17 04:47:31.0000000,78b5d405-041f-f5ff-2bbd-f632ad66846d,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-BSS-184,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""160.46.44.236""}, {""Type"": ""host"", ""HostName"": ""NTN-BSS-184""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 83.15, ""Signature"": ""Known Pattern B""}"
2022-04-17 15:01:20.0000000,e7bb884b-72ff-41f3-cbb7-3cd3c91c361d,ET SCAN SSH/RDP Brute Force Attempt,High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-OSS-380,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""211.50.202.158""}, {""Type"": ""host"", ""HostName"": ""NTN-OSS-380""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 26.65, ""Signature"": ""Known Pattern B""}"
2022-04-17 20:05:34.0000000,a1cb6b36-140b-953b-7355-1344aa83c341,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-CORE-314,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""221.187.114.137""}, {""Type"": ""host"", ""HostName"": ""NTN-CORE-314""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 85.96, ""Signature"": ""Known Pattern A""}"
2022-04-17 20:53:10.0000000,67bf2bef-d8a6-ef5c-f714-2f0edcb113d4,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-HLR-333,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""197.107.70.169""}, {""Type"": ""host"", ""HostName"": ""NTN-HLR-333""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 0.4, ""Signature"": ""Known Pattern B""}"
2022-04-17 21:17:40.0000000,c1a52b4e-9964-8784-0c93-10d9562cf0f5,ET MALWARE Generic C2 Beacon Activity,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-AAA-209,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""157.140.27.176""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-209""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 65.05, ""Signature"": ""Known Pattern A""}"
2022-04-17 22:57:58.0000000,a8d38634-ce1e-8167-a550-36c46b723c1e,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-OSS-284,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""130.199.38.156""}, {""Type"": ""host"", ""HostName"": ""NTN-OSS-284""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 25.14, ""Signature"": ""Known Pattern A""}"
2022-04-18 00:39:14.0000000,7f62a06a-d92a-f227-8bb6-2d1456ff89e2,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-BSS-260,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""120.162.145.41""}, {""Type"": ""host"", ""HostName"": ""NTN-BSS-260""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 22.82, ""Signature"": ""Known Pattern A""}"
2022-04-18 07:05:51.0000000,b237b325-2934-bee7-04f9-ddef42972534,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-AAA-217,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""96.137.19.110""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-217""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 59.27, ""Signature"": ""Known Pattern B""}"
2022-04-18 15:20:17.0000000,d1666460-a974-abf9-87c2-fee8d08d8f65,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-WEB-133,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""44.207.251.182""}, {""Type"": ""host"", ""HostName"": ""NTN-WEB-133""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 87.6, ""Signature"": ""Known Pattern A""}"
2022-04-18 19:08:20.0000000,787c23cb-b6cf-89c8-b1e1-b756a3ce0f93,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-SMS-088,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""85.55.146.123""}, {""Type"": ""host"", ""HostName"": ""NTN-SMS-088""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 75.42, ""Signature"": ""Known Pattern A""}"
2022-04-18 20:32:54.0000000,39da081d-983d-70af-74d2-eaf823d9e2c3,ET DOS UDP/ICMP Amplification Flood,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-MSC-327,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""16.212.189.185""}, {""Type"": ""host"", ""HostName"": ""NTN-MSC-327""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 59.58, ""Signature"": ""Known Pattern B""}"
2022-04-18 21:30:53.0000000,b2ef35ac-8b53-817c-13d6-a53a6c483bde,ET MALWARE Suspicious Executable Download,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-CRM-247,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""14.79.138.93""}, {""Type"": ""host"", ""HostName"": ""NTN-CRM-247""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 89.63, ""Signature"": ""Known Pattern B""}"
2022-04-18 23:28:31.0000000,bfa7e680-fec6-1c18-c878-2e79d15e5ad6,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-DNS-115,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""63.43.133.211""}, {""Type"": ""host"", ""HostName"": ""NTN-DNS-115""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 69.66, ""Signature"": ""Known Pattern A""}"
2022-04-19 07:22:50.0000000,71d92a3a-9e6e-610c-ca98-6ee50596acb7,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,NTN-HLR-333,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""39.131.207.223""}, {""Type"": ""host"", ""HostName"": ""NTN-HLR-333""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 75.8, ""Signature"": ""Known Pattern A""}"
2022-04-19 12:43:48.0000000,7ff17339-e743-492b-5022-42fc55098430,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-MSC-295,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""162.55.235.186""}, {""Type"": ""host"", ""HostName"": ""NTN-MSC-295""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 77.1, ""Signature"": ""Known Pattern B""}"
2022-04-19 13:35:39.0000000,f7c01f83-0d73-3b7f-adc4-901c8959141f,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-HLR-285,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""61.162.213.27""}, {""Type"": ""host"", ""HostName"": ""NTN-HLR-285""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 92.06, ""Signature"": ""Known Pattern B""}"
2022-04-19 17:08:58.0000000,a46ff271-95f6-d7c5-b428-0ad76a8abc54,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,NTN-WEB-069,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""170.194.213.146""}, {""Type"": ""host"", ""HostName"": ""NTN-WEB-069""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 30.83, ""Signature"": ""Known Pattern B""}"
2022-04-19 23:44:50.0000000,680b585d-e6ae-7cb8-7852-afefa1dd8567,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-AAA-177,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""191.122.143.32""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-177""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 37.9, ""Signature"": ""Known Pattern A""}"
2022-04-20 02:28:11.0000000,2140c6fb-5a43-4aa1-88f9-59631e71acda,ET DOS UDP/ICMP Amplification Flood,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,NTN-AAA-181,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""6.209.118.27""}, {""Type"": ""host"", ""HostName"": ""NTN-AAA-181""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 85.03, ""Signature"": ""Known Pattern B""}"
