date,time,devname,devid,level,srcip,srcport,srcintf,dstip,dstport,dstintf,proto,service,action,policyid,sentbyte,rcvdbyte,sentpkt,appcat,crscore,crlevel,utmaction,srccountry,attack,disposition
2022-03-01,19:06:41,NTN-FW-A-01,FG100F63397,notice,80.67.127.147,0,wan1,10.10.0.86,0,dmz,1,PING,deny,18,1289,0,2,unscanned,17,notice,block,India,DDoS,Blocked
2022-03-01,19:14:01,NTN-FW-B-01,FG100F19947,alert,20.219.35.198,4537,wan1,10.20.0.78,2121,app,6,FTP,accept,3,665,961,1,Network.Service,27,alert,allow,India,DDoS,Logged
2022-03-01,19:43:14,NTN-FW-B-01,FG100F19947,alert,28.29.148.146,0,wan1,10.20.0.112,0,app,1,PING,deny,18,423,0,1,unscanned,38,alert,block,India,Malware,Blocked
2022-03-01,20:28:30,NTN-FW-C-01,FG100F22186,alert,138.55.120.227,0,wan1,10.30.0.121,0,core,1,PING,accept,18,742,112,1,Network.Service,18,alert,allow,India,Intrusion,Ignored
2022-03-01,21:33:37,NTN-FW-A-01,FG100F63397,alert,4.236.120.136,55475,wan1,10.10.0.95,8443,dmz,17,HTTPS-ALT,deny,18,988,0,1,unscanned,93,alert,block,India,Malware,Blocked
2022-03-01,23:10:01,NTN-FW-B-01,FG100F19947,warning,133.130.157.95,0,wan1,10.20.0.13,0,app,1,PING,deny,3,1392,0,2,unscanned,9,warning,block,India,Malware,Blocked
2022-03-02,02:07:45,NTN-FW-A-01,FG100F63397,notice,43.166.91.240,0,wan1,10.10.0.112,0,dmz,1,PING,accept,3,570,1365,1,Network.Service,91,notice,allow,India,DDoS,Logged
2022-03-02,02:57:41,NTN-FW-C-01,FG100F22186,notice,68.110.142.232,10529,wan1,10.30.0.47,53,core,6,DNS,accept,18,503,2237,1,Network.Service,71,notice,allow,India,DDoS,Logged
2022-03-02,03:28:29,NTN-FW-B-01,FG100F19947,notice,15.222.113.250,59737,wan1,10.20.0.103,2121,app,6,FTP,deny,12,99,0,1,unscanned,37,notice,block,India,Malware,Blocked
2022-03-02,05:08:58,NTN-FW-C-01,FG100F22186,alert,184.153.72.71,59236,wan1,10.30.0.62,2121,core,17,FTP,deny,21,99,0,1,unscanned,10,alert,block,India,Malware,Blocked
2022-03-02,08:10:02,NTN-FW-A-01,FG100F63397,notice,176.89.102.56,0,wan1,10.10.0.91,0,dmz,1,PING,deny,12,261,0,1,unscanned,34,notice,block,India,DDoS,Blocked
2022-03-02,08:10:34,NTN-FW-C-01,FG100F22186,alert,4.187.204.114,0,wan1,10.30.0.85,0,core,1,PING,accept,3,575,2112,1,Network.Service,70,alert,allow,India,Intrusion,Ignored
2022-03-02,10:51:00,NTN-FW-C-01,FG100F22186,notice,164.166.64.79,63914,wan1,10.30.0.4,80,core,6,HTTP,accept,21,1088,2425,1,Network.Service,67,notice,allow,India,Malware,Ignored
2022-03-02,10:51:10,NTN-FW-A-01,FG100F63397,warning,40.31.130.242,12408,wan1,10.10.0.108,443,dmz,6,HTTPS,deny,3,1416,0,2,unscanned,31,warning,block,India,Intrusion,Blocked
2022-03-02,12:43:06,NTN-FW-B-01,FG100F19947,warning,115.176.12.227,3538,wan1,10.20.0.66,443,app,17,HTTPS,accept,18,1379,2362,2,Network.Service,49,warning,allow,India,Malware,Ignored
2022-03-02,13:22:44,NTN-FW-C-01,FG100F22186,notice,130.174.32.15,0,wan1,10.30.0.73,0,core,1,PING,accept,7,533,3409,1,Network.Service,87,notice,allow,India,Malware,Logged
2022-03-02,13:54:59,NTN-FW-A-01,FG100F63397,alert,198.101.165.174,41157,wan1,10.10.0.91,2121,dmz,17,FTP,accept,7,117,1107,1,Network.Service,7,alert,allow,India,Intrusion,Logged
2022-03-02,14:06:11,NTN-FW-A-01,FG100F63397,notice,67.233.39.161,20629,wan1,10.10.0.3,8443,dmz,6,HTTPS-ALT,deny,21,67,0,1,unscanned,32,notice,block,India,Malware,Blocked
2022-03-02,16:52:09,NTN-FW-A-01,FG100F63397,alert,83.212.77.227,7330,wan1,10.10.0.12,21,dmz,6,FTP,accept,7,340,3130,1,Network.Service,43,alert,allow,India,Intrusion,Ignored
2022-03-02,19:02:52,NTN-FW-C-01,FG100F22186,warning,182.122.68.232,37674,wan1,10.30.0.125,21,core,6,FTP,deny,3,1048,0,1,unscanned,72,warning,block,India,Intrusion,Blocked
2022-03-03,02:34:00,NTN-FW-C-01,FG100F22186,warning,124.117.176.243,43759,wan1,10.30.0.127,21,core,17,FTP,accept,12,537,2097,1,Network.Service,93,warning,allow,India,Malware,Logged
2022-03-03,05:06:46,NTN-FW-B-01,FG100F19947,notice,160.212.229.142,0,wan1,10.20.0.74,0,app,1,PING,accept,7,549,2842,1,Network.Service,29,notice,allow,India,Intrusion,Ignored
2022-03-03,05:24:43,NTN-FW-B-01,FG100F19947,warning,24.117.158.239,16607,wan1,10.20.0.13,990,app,17,FTPS,deny,21,477,0,1,unscanned,3,warning,block,India,Intrusion,Blocked
2022-03-03,05:36:19,NTN-FW-A-01,FG100F63397,notice,57.182.34.145,26128,wan1,10.10.0.56,2121,dmz,17,FTP,accept,3,92,3766,1,Network.Service,67,notice,allow,India,Intrusion,Ignored
2022-03-03,06:19:54,NTN-FW-C-01,FG100F22186,notice,16.64.93.158,0,wan1,10.30.0.89,0,core,1,PING,accept,3,358,49,1,Network.Service,42,notice,allow,India,Malware,Ignored
2022-03-03,07:19:08,NTN-FW-C-01,FG100F22186,alert,217.65.158.255,30440,wan1,10.30.0.67,2121,core,6,FTP,deny,3,153,0,1,unscanned,35,alert,block,India,DDoS,Blocked
2022-03-03,07:43:58,NTN-FW-B-01,FG100F19947,alert,198.106.37.118,10063,wan1,10.20.0.108,443,app,6,HTTPS,deny,21,268,0,1,unscanned,44,alert,block,India,Intrusion,Blocked
2022-03-03,12:05:02,NTN-FW-B-01,FG100F19947,warning,208.224.137.43,41736,wan1,10.20.0.37,21,app,6,FTP,accept,3,1209,3761,2,Network.Service,48,warning,allow,India,Intrusion,Logged
2022-03-03,13:59:42,NTN-FW-C-01,FG100F22186,warning,36.26.78.106,29861,wan1,10.30.0.128,990,core,17,FTPS,accept,7,1367,41,2,Network.Service,7,warning,allow,India,Malware,Logged
2022-03-03,15:09:59,NTN-FW-B-01,FG100F19947,notice,80.136.252.71,60352,wan1,10.20.0.20,53,app,17,DNS,deny,12,1184,0,1,unscanned,33,notice,block,India,DDoS,Blocked
2022-03-03,15:43:56,NTN-FW-C-01,FG100F22186,notice,49.80.108.42,20399,wan1,10.30.0.8,53,core,17,DNS,deny,7,1373,0,2,unscanned,49,notice,block,India,Malware,Blocked
2022-03-03,17:38:10,NTN-FW-A-01,FG100F63397,alert,208.197.154.14,0,wan1,10.10.0.26,0,dmz,1,PING,accept,3,1289,3939,2,Network.Service,16,alert,allow,India,DDoS,Logged
2022-03-03,19:26:36,NTN-FW-B-01,FG100F19947,alert,43.207.177.231,44475,wan1,10.20.0.55,8443,app,17,HTTPS-ALT,accept,3,173,1890,1,Network.Service,4,alert,allow,India,Malware,Ignored
2022-03-03,19:39:36,NTN-FW-A-01,FG100F63397,warning,66.193.117.128,54689,wan1,10.10.0.10,21,dmz,6,FTP,accept,21,192,1531,1,Network.Service,9,warning,allow,India,DDoS,Logged
2022-03-03,20:31:32,NTN-FW-A-01,FG100F63397,warning,68.53.95.2,9051,wan1,10.10.0.94,8080,dmz,6,HTTP-ALT,accept,12,316,1353,1,Network.Service,39,warning,allow,India,DDoS,Logged
2022-03-03,23:32:31,NTN-FW-C-01,FG100F22186,notice,37.155.106.64,0,wan1,10.30.0.23,0,core,1,PING,accept,3,777,2206,1,Network.Service,50,notice,allow,India,Malware,Logged
2022-03-04,04:19:40,NTN-FW-A-01,FG100F63397,notice,140.229.191.208,34016,wan1,10.10.0.72,80,dmz,17,HTTP,deny,12,550,0,1,unscanned,25,notice,block,India,Intrusion,Blocked
2022-03-04,04:51:51,NTN-FW-A-01,FG100F63397,alert,17.24.42.45,48362,wan1,10.10.0.30,443,dmz,6,HTTPS,accept,18,1295,3314,2,Network.Service,18,alert,allow,India,DDoS,Logged
2022-03-04,08:16:38,NTN-FW-B-01,FG100F19947,notice,96.156.32.143,14343,wan1,10.20.0.8,2121,app,17,FTP,accept,7,846,200,1,Network.Service,16,notice,allow,India,Intrusion,Logged
2022-03-04,08:57:56,NTN-FW-C-01,FG100F22186,notice,124.194.249.39,0,wan1,10.30.0.123,0,core,1,PING,accept,7,1335,1251,2,Network.Service,37,notice,allow,India,Intrusion,Logged
2022-03-04,10:56:36,NTN-FW-C-01,FG100F22186,alert,75.135.9.58,0,wan1,10.30.0.65,0,core,1,PING,accept,12,97,3758,1,Network.Service,59,alert,allow,India,Malware,Logged
2022-03-04,11:19:05,NTN-FW-B-01,FG100F19947,notice,221.146.123.104,0,wan1,10.20.0.20,0,app,1,PING,accept,18,1192,3902,1,Network.Service,11,notice,allow,India,DDoS,Logged
2022-03-04,14:14:50,NTN-FW-C-01,FG100F22186,notice,58.129.185.66,0,wan1,10.30.0.10,0,core,1,PING,deny,3,615,0,1,unscanned,35,notice,block,India,DDoS,Blocked
2022-03-04,14:55:30,NTN-FW-C-01,FG100F22186,warning,64.182.40.99,0,wan1,10.30.0.69,0,core,1,PING,accept,21,813,1435,1,Network.Service,22,warning,allow,India,DDoS,Ignored
2022-03-04,16:30:07,NTN-FW-B-01,FG100F19947,alert,94.92.123.229,0,wan1,10.20.0.88,0,app,1,PING,deny,21,561,0,1,unscanned,12,alert,block,India,DDoS,Blocked
2022-03-04,18:11:50,NTN-FW-A-01,FG100F63397,alert,132.113.93.53,0,wan1,10.10.0.122,0,dmz,1,PING,accept,3,861,222,1,Network.Service,57,alert,allow,India,Malware,Logged
2022-03-04,19:10:57,NTN-FW-B-01,FG100F19947,warning,83.128.179.43,0,wan1,10.20.0.130,0,app,1,PING,deny,12,1230,0,2,unscanned,20,warning,block,India,Malware,Blocked
2022-03-04,19:14:46,NTN-FW-B-01,FG100F19947,alert,148.67.234.236,37726,wan1,10.20.0.9,53,app,17,DNS,accept,3,683,1709,1,Network.Service,38,alert,allow,India,Intrusion,Ignored
2022-03-05,02:11:08,NTN-FW-B-01,FG100F19947,notice,33.105.78.75,0,wan1,10.20.0.100,0,app,1,PING,accept,12,287,2296,1,Network.Service,55,notice,allow,India,Intrusion,Logged
2022-03-05,02:48:08,NTN-FW-B-01,FG100F19947,notice,208.210.87.149,21112,wan1,10.20.0.81,990,app,17,FTPS,accept,7,517,1304,1,Network.Service,87,notice,allow,India,Intrusion,Ignored
2022-03-05,04:56:07,NTN-FW-B-01,FG100F19947,notice,129.151.55.38,41382,wan1,10.20.0.52,21,app,6,FTP,deny,7,189,0,1,unscanned,75,notice,block,India,Malware,Blocked
2022-03-05,05:02:25,NTN-FW-C-01,FG100F22186,warning,134.19.0.249,0,wan1,10.30.0.60,0,core,1,PING,accept,12,1371,1914,2,Network.Service,26,warning,allow,India,Malware,Ignored
2022-03-05,05:28:23,NTN-FW-A-01,FG100F63397,alert,16.45.199.75,41490,wan1,10.10.0.83,53,dmz,6,DNS,accept,3,425,3007,1,Network.Service,44,alert,allow,India,Intrusion,Ignored
2022-03-05,07:32:32,NTN-FW-A-01,FG100F63397,warning,47.66.205.229,22606,wan1,10.10.0.68,8443,dmz,6,HTTPS-ALT,accept,7,411,1656,1,Network.Service,83,warning,allow,India,DDoS,Ignored
2022-03-05,07:55:39,NTN-FW-A-01,FG100F63397,alert,98.178.27.214,0,wan1,10.10.0.121,0,dmz,1,PING,accept,21,591,1406,1,Network.Service,73,alert,allow,India,DDoS,Ignored
2022-03-05,08:51:38,NTN-FW-B-01,FG100F19947,notice,164.64.152.96,18300,wan1,10.20.0.100,21,app,17,FTP,deny,21,540,0,1,unscanned,57,notice,block,India,DDoS,Blocked
2022-03-05,11:23:43,NTN-FW-C-01,FG100F22186,alert,87.237.131.180,42896,wan1,10.30.0.45,2121,core,6,FTP,accept,18,836,3422,1,Network.Service,84,alert,allow,India,Malware,Ignored
2022-03-05,11:36:44,NTN-FW-C-01,FG100F22186,notice,89.72.41.50,0,wan1,10.30.0.109,0,core,1,PING,accept,12,1308,3406,2,Network.Service,74,notice,allow,India,Malware,Ignored
2022-03-05,12:13:39,NTN-FW-C-01,FG100F22186,warning,63.97.38.239,0,wan1,10.30.0.50,0,core,1,PING,accept,12,543,3698,1,Network.Service,15,warning,allow,India,Intrusion,Ignored
2022-03-05,18:57:07,NTN-FW-A-01,FG100F63397,warning,111.243.20.193,0,wan1,10.10.0.129,0,dmz,1,PING,deny,3,1284,0,2,unscanned,32,warning,block,India,Malware,Blocked
2022-03-05,21:34:35,NTN-FW-C-01,FG100F22186,warning,43.75.167.135,44751,wan1,10.30.0.121,990,core,17,FTPS,deny,7,1374,0,2,unscanned,34,warning,block,India,DDoS,Blocked
2022-03-06,05:15:59,NTN-FW-A-01,FG100F63397,notice,109.118.59.152,59013,wan1,10.10.0.81,80,dmz,17,HTTP,accept,18,98,604,1,Network.Service,38,notice,allow,India,Malware,Logged
2022-03-06,06:25:26,NTN-FW-C-01,FG100F22186,warning,122.52.179.188,55132,wan1,10.30.0.29,443,core,6,HTTPS,deny,21,851,0,1,unscanned,68,warning,block,India,DDoS,Blocked
2022-03-06,08:27:42,NTN-FW-B-01,FG100F19947,alert,130.24.27.95,0,wan1,10.20.0.134,0,app,1,PING,deny,21,283,0,1,unscanned,70,alert,block,India,DDoS,Blocked
2022-03-06,09:14:39,NTN-FW-C-01,FG100F22186,alert,219.116.103.173,30236,wan1,10.30.0.71,21,core,17,FTP,accept,18,128,2161,1,Network.Service,59,alert,allow,India,Intrusion,Logged
2022-03-06,09:23:34,NTN-FW-B-01,FG100F19947,notice,78.8.62.248,27067,wan1,10.20.0.66,21,app,17,FTP,accept,18,1178,1946,1,Network.Service,81,notice,allow,India,DDoS,Ignored
2022-03-06,09:38:11,NTN-FW-A-01,FG100F63397,warning,18.85.20.48,10127,wan1,10.10.0.37,990,dmz,17,FTPS,accept,21,171,1572,1,Network.Service,24,warning,allow,India,DDoS,Ignored
2022-03-06,12:36:57,NTN-FW-A-01,FG100F63397,alert,154.41.136.189,64528,wan1,10.10.0.78,443,dmz,17,HTTPS,accept,7,799,2761,1,Network.Service,73,alert,allow,India,DDoS,Ignored
2022-03-06,12:55:20,NTN-FW-C-01,FG100F22186,notice,148.252.163.164,22635,wan1,10.30.0.86,21,core,6,FTP,accept,12,641,1479,1,Network.Service,95,notice,allow,India,DDoS,Logged
2022-03-06,14:45:34,NTN-FW-C-01,FG100F22186,notice,92.27.220.141,44501,wan1,10.30.0.133,990,core,17,FTPS,deny,7,1031,0,1,unscanned,14,notice,block,India,Malware,Blocked
2022-03-06,15:00:22,NTN-FW-B-01,FG100F19947,alert,159.102.153.233,8420,wan1,10.20.0.81,53,app,6,DNS,deny,18,1367,0,2,unscanned,52,alert,block,India,Malware,Blocked
2022-03-06,15:19:15,NTN-FW-A-01,FG100F63397,warning,5.23.29.182,0,wan1,10.10.0.100,0,dmz,1,PING,accept,7,1022,592,1,Network.Service,56,warning,allow,India,DDoS,Logged
2022-03-06,17:14:23,NTN-FW-B-01,FG100F19947,notice,131.36.139.29,0,wan1,10.20.0.55,0,app,1,PING,deny,21,73,0,1,unscanned,34,notice,block,India,Intrusion,Blocked
2022-03-06,19:00:33,NTN-FW-C-01,FG100F22186,alert,119.222.67.243,0,wan1,10.30.0.66,0,core,1,PING,accept,18,104,3087,1,Network.Service,60,alert,allow,India,Malware,Logged
2022-03-06,20:55:45,NTN-FW-B-01,FG100F19947,warning,78.94.25.86,11092,wan1,10.20.0.120,8080,app,6,HTTP-ALT,accept,3,295,1028,1,Network.Service,81,warning,allow,India,Malware,Ignored
2022-03-06,21:38:10,NTN-FW-A-01,FG100F63397,warning,124.155.209.68,7139,wan1,10.10.0.30,53,dmz,6,DNS,accept,12,838,2616,1,Network.Service,37,warning,allow,India,Malware,Logged
2022-03-06,22:34:10,NTN-FW-B-01,FG100F19947,alert,215.97.13.208,0,wan1,10.20.0.114,0,app,1,PING,accept,3,533,1542,1,Network.Service,18,alert,allow,India,Malware,Ignored
2022-03-06,22:45:50,NTN-FW-C-01,FG100F22186,warning,155.203.169.105,0,wan1,10.30.0.118,0,core,1,PING,accept,12,252,378,1,Network.Service,63,warning,allow,India,DDoS,Logged
2022-03-06,23:28:27,NTN-FW-C-01,FG100F22186,alert,17.40.221.84,47840,wan1,10.30.0.64,21,core,6,FTP,accept,3,991,1360,1,Network.Service,50,alert,allow,India,Malware,Logged
2022-03-07,00:56:48,NTN-FW-A-01,FG100F63397,alert,67.207.86.53,58284,wan1,10.10.0.40,53,dmz,6,DNS,deny,21,275,0,1,unscanned,15,alert,block,India,DDoS,Blocked
2022-03-07,03:27:32,NTN-FW-C-01,FG100F22186,warning,35.151.91.58,22632,wan1,10.30.0.88,80,core,17,HTTP,accept,7,1052,2091,1,Network.Service,52,warning,allow,India,DDoS,Ignored
2022-03-07,03:30:05,NTN-FW-B-01,FG100F19947,notice,46.172.202.151,43224,wan1,10.20.0.77,53,app,17,DNS,accept,3,705,2772,1,Network.Service,50,notice,allow,India,DDoS,Ignored
2022-03-07,05:16:53,NTN-FW-C-01,FG100F22186,warning,74.19.60.151,23081,wan1,10.30.0.80,2121,core,17,FTP,deny,21,112,0,1,unscanned,21,warning,block,India,Intrusion,Blocked
2022-03-07,10:20:21,NTN-FW-A-01,FG100F63397,notice,125.234.146.174,0,wan1,10.10.0.134,0,dmz,1,PING,accept,18,1377,3948,2,Network.Service,43,notice,allow,India,Malware,Logged
2022-03-07,10:46:20,NTN-FW-C-01,FG100F22186,alert,13.5.52.201,43403,wan1,10.30.0.127,2121,core,6,FTP,deny,18,521,0,1,unscanned,62,alert,block,India,Intrusion,Blocked
2022-03-07,13:25:21,NTN-FW-B-01,FG100F19947,warning,152.93.96.76,0,wan1,10.20.0.121,0,app,1,PING,deny,18,99,0,1,unscanned,74,warning,block,India,Intrusion,Blocked
2022-03-07,17:22:36,NTN-FW-A-01,FG100F63397,alert,154.20.252.189,1169,wan1,10.10.0.43,53,dmz,6,DNS,deny,18,476,0,1,unscanned,84,alert,block,India,Intrusion,Blocked
2022-03-07,19:31:22,NTN-FW-B-01,FG100F19947,alert,135.39.130.94,0,wan1,10.20.0.133,0,app,1,PING,accept,3,579,16,1,Network.Service,66,alert,allow,India,Malware,Logged
2022-03-07,20:20:13,NTN-FW-C-01,FG100F22186,warning,155.56.109.199,12992,wan1,10.30.0.100,990,core,17,FTPS,accept,12,126,1046,1,Network.Service,34,warning,allow,India,Intrusion,Ignored
2022-03-07,20:45:57,NTN-FW-C-01,FG100F22186,alert,33.148.82.133,34192,wan1,10.30.0.61,80,core,6,HTTP,deny,7,1217,0,2,unscanned,5,alert,block,India,Intrusion,Blocked
2022-03-08,00:11:18,NTN-FW-A-01,FG100F63397,alert,217.132.247.157,26773,wan1,10.10.0.40,21,dmz,6,FTP,deny,18,710,0,1,unscanned,88,alert,block,India,Malware,Blocked
2022-03-08,01:53:57,NTN-FW-C-01,FG100F22186,alert,169.193.82.153,0,wan1,10.30.0.47,0,core,1,PING,accept,7,601,255,1,Network.Service,23,alert,allow,India,Malware,Ignored
2022-03-08,04:19:28,NTN-FW-B-01,FG100F19947,notice,55.184.209.157,0,wan1,10.20.0.123,0,app,1,PING,accept,18,1181,708,1,Network.Service,69,notice,allow,India,DDoS,Ignored
2022-03-08,06:29:44,NTN-FW-B-01,FG100F19947,notice,164.58.16.233,3995,wan1,10.20.0.60,53,app,17,DNS,deny,18,862,0,1,unscanned,16,notice,block,India,Intrusion,Blocked
2022-03-08,06:55:37,NTN-FW-B-01,FG100F19947,warning,41.189.251.32,48363,wan1,10.20.0.45,80,app,17,HTTP,deny,3,171,0,1,unscanned,23,warning,block,India,Intrusion,Blocked
2022-03-08,08:04:16,NTN-FW-B-01,FG100F19947,alert,49.87.84.185,10029,wan1,10.20.0.87,53,app,6,DNS,deny,18,401,0,1,unscanned,0,alert,block,India,DDoS,Blocked
2022-03-08,08:23:16,NTN-FW-A-01,FG100F63397,alert,191.112.244.189,17673,wan1,10.10.0.122,2121,dmz,17,FTP,deny,21,963,0,1,unscanned,94,alert,block,India,Malware,Blocked
2022-03-08,13:25:18,NTN-FW-C-01,FG100F22186,notice,51.28.83.192,49573,wan1,10.30.0.43,8443,core,6,HTTPS-ALT,accept,21,922,2174,1,Network.Service,28,notice,allow,India,Malware,Logged
2022-03-08,17:47:52,NTN-FW-C-01,FG100F22186,alert,143.123.150.247,27969,wan1,10.30.0.47,53,core,17,DNS,accept,3,166,3785,1,Network.Service,34,alert,allow,India,Malware,Logged
2022-03-08,20:01:36,NTN-FW-C-01,FG100F22186,alert,132.241.21.154,62467,wan1,10.30.0.3,990,core,17,FTPS,accept,3,479,2808,1,Network.Service,20,alert,allow,India,Intrusion,Logged
2022-03-08,21:04:45,NTN-FW-A-01,FG100F63397,notice,186.141.248.139,42454,wan1,10.10.0.105,53,dmz,6,DNS,accept,12,1315,2691,2,Network.Service,54,notice,allow,India,Malware,Ignored
2022-03-09,00:19:18,NTN-FW-A-01,FG100F63397,warning,220.198.240.103,58658,wan1,10.10.0.118,8443,dmz,17,HTTPS-ALT,accept,21,813,3883,1,Network.Service,69,warning,allow,India,Malware,Ignored
2022-03-09,01:28:02,NTN-FW-A-01,FG100F63397,notice,193.148.148.97,30372,wan1,10.10.0.98,53,dmz,6,DNS,accept,3,83,1075,1,Network.Service,89,notice,allow,India,DDoS,Logged
2022-03-09,01:32:44,NTN-FW-A-01,FG100F63397,warning,54.13.163.248,0,wan1,10.10.0.100,0,dmz,1,PING,deny,18,394,0,1,unscanned,53,warning,block,India,DDoS,Blocked
2022-03-09,01:40:08,NTN-FW-B-01,FG100F19947,warning,22.102.246.75,4112,wan1,10.20.0.119,53,app,6,DNS,accept,21,533,3024,1,Network.Service,75,warning,allow,India,DDoS,Logged
2022-03-09,02:37:26,NTN-FW-C-01,FG100F22186,notice,166.63.149.185,35519,wan1,10.30.0.25,21,core,17,FTP,deny,21,283,0,1,unscanned,23,notice,block,India,Intrusion,Blocked
2022-03-09,05:02:12,NTN-FW-A-01,FG100F63397,alert,117.32.80.207,21021,wan1,10.10.0.7,21,dmz,6,FTP,deny,21,1484,0,2,unscanned,71,alert,block,India,DDoS,Blocked
2022-03-09,07:40:22,NTN-FW-C-01,FG100F22186,alert,99.104.145.183,16261,wan1,10.30.0.73,53,core,17,DNS,deny,3,198,0,1,unscanned,21,alert,block,India,Intrusion,Blocked
2022-03-09,11:02:19,NTN-FW-B-01,FG100F19947,warning,212.73.50.137,62524,wan1,10.20.0.23,53,app,17,DNS,deny,12,682,0,1,unscanned,93,warning,block,India,DDoS,Blocked
2022-03-09,11:26:31,NTN-FW-A-01,FG100F63397,warning,67.103.170.164,35233,wan1,10.10.0.129,21,dmz,6,FTP,accept,3,1406,2986,2,Network.Service,43,warning,allow,India,Malware,Logged
2022-03-09,11:57:33,NTN-FW-C-01,FG100F22186,notice,145.188.186.79,36858,wan1,10.30.0.72,53,core,17,DNS,accept,3,428,2203,1,Network.Service,90,notice,allow,India,Malware,Logged
2022-03-09,14:43:51,NTN-FW-A-01,FG100F63397,warning,54.204.183.33,41513,wan1,10.10.0.105,990,dmz,17,FTPS,deny,3,1024,0,1,unscanned,13,warning,block,India,Intrusion,Blocked
2022-03-09,15:03:37,NTN-FW-A-01,FG100F63397,alert,46.175.43.77,2564,wan1,10.10.0.63,990,dmz,6,FTPS,accept,3,630,2251,1,Network.Service,4,alert,allow,India,Intrusion,Ignored
2022-03-09,19:54:05,NTN-FW-B-01,FG100F19947,warning,85.2.133.73,17058,wan1,10.20.0.109,53,app,6,DNS,accept,12,750,1697,1,Network.Service,33,warning,allow,India,Malware,Ignored
2022-03-09,20:12:13,NTN-FW-C-01,FG100F22186,notice,158.244.224.214,0,wan1,10.30.0.75,0,core,1,PING,accept,18,1010,2918,1,Network.Service,81,notice,allow,India,DDoS,Logged
2022-03-09,20:18:05,NTN-FW-C-01,FG100F22186,notice,5.23.96.225,7486,wan1,10.30.0.40,21,core,6,FTP,deny,21,106,0,1,unscanned,28,notice,block,India,DDoS,Blocked
2022-03-09,23:11:41,NTN-FW-C-01,FG100F22186,notice,128.1.52.103,57335,wan1,10.30.0.79,8080,core,17,HTTP-ALT,accept,3,993,1518,1,Network.Service,62,notice,allow,India,Intrusion,Ignored
2022-03-10,00:16:12,NTN-FW-C-01,FG100F22186,warning,197.76.237.125,0,wan1,10.30.0.82,0,core,1,PING,accept,3,1477,2608,2,Network.Service,94,warning,allow,India,Malware,Logged
2022-03-10,00:34:52,NTN-FW-C-01,FG100F22186,warning,78.178.141.194,0,wan1,10.30.0.116,0,core,1,PING,accept,7,963,3605,1,Network.Service,47,warning,allow,India,DDoS,Ignored
2022-03-10,03:02:44,NTN-FW-B-01,FG100F19947,alert,185.162.82.239,42228,wan1,10.20.0.81,21,app,6,FTP,deny,3,688,0,1,unscanned,30,alert,block,India,DDoS,Blocked
2022-03-10,05:55:57,NTN-FW-C-01,FG100F22186,notice,17.174.145.207,3943,wan1,10.30.0.86,21,core,6,FTP,accept,7,671,1807,1,Network.Service,99,notice,allow,India,DDoS,Ignored
2022-03-10,06:32:34,NTN-FW-B-01,FG100F19947,notice,170.85.239.205,0,wan1,10.20.0.26,0,app,1,PING,deny,7,124,0,1,unscanned,36,notice,block,India,DDoS,Blocked
2022-03-10,07:39:38,NTN-FW-C-01,FG100F22186,notice,129.227.196.20,0,wan1,10.30.0.85,0,core,1,PING,accept,18,1222,136,2,Network.Service,49,notice,allow,India,DDoS,Logged
2022-03-10,08:20:25,NTN-FW-A-01,FG100F63397,warning,166.159.211.74,7736,wan1,10.10.0.72,8080,dmz,17,HTTP-ALT,accept,12,1093,1092,1,Network.Service,28,warning,allow,India,Malware,Ignored
2022-03-10,11:02:49,NTN-FW-A-01,FG100F63397,notice,17.176.47.98,0,wan1,10.10.0.78,0,dmz,1,PING,accept,12,1426,1896,2,Network.Service,36,notice,allow,India,Intrusion,Ignored
2022-03-10,11:50:16,NTN-FW-B-01,FG100F19947,notice,27.131.61.20,14269,wan1,10.20.0.71,53,app,17,DNS,accept,7,768,3731,1,Network.Service,81,notice,allow,India,DDoS,Ignored
2022-03-10,11:53:37,NTN-FW-B-01,FG100F19947,notice,83.125.104.102,26170,wan1,10.20.0.124,990,app,17,FTPS,deny,7,1444,0,2,unscanned,37,notice,block,India,DDoS,Blocked
2022-03-10,14:33:42,NTN-FW-C-01,FG100F22186,alert,93.96.88.47,15282,wan1,10.30.0.28,21,core,17,FTP,deny,7,307,0,1,unscanned,10,alert,block,India,Malware,Blocked
2022-03-10,19:42:51,NTN-FW-C-01,FG100F22186,notice,43.214.20.78,52242,wan1,10.30.0.59,443,core,6,HTTPS,accept,3,324,2946,1,Network.Service,30,notice,allow,India,Intrusion,Logged
2022-03-10,19:49:44,NTN-FW-A-01,FG100F63397,notice,39.91.121.217,0,wan1,10.10.0.2,0,dmz,1,PING,accept,12,536,365,1,Network.Service,82,notice,allow,India,DDoS,Ignored
2022-03-10,20:55:55,NTN-FW-A-01,FG100F63397,alert,129.53.62.40,0,wan1,10.10.0.71,0,dmz,1,PING,accept,12,207,1131,1,Network.Service,25,alert,allow,India,DDoS,Ignored
2022-03-11,02:51:36,NTN-FW-A-01,FG100F63397,alert,99.222.44.139,0,wan1,10.10.0.59,0,dmz,1,PING,accept,21,944,364,1,Network.Service,42,alert,allow,India,DDoS,Logged
2022-03-11,02:53:42,NTN-FW-B-01,FG100F19947,alert,40.147.84.49,28537,wan1,10.20.0.94,53,app,17,DNS,deny,7,639,0,1,unscanned,29,alert,block,India,Malware,Blocked
